bus_id,v_nom,x,y,x_3035,y_3035
964,220.0,8.058665600000001,53.6185461,,
4028,380.0,7.310211300000001,52.464367,,
3071,380.0,7.309891400000001,52.4647346,,
2688,380.0,7.2700025,52.654118800000006,,
7676,380.0,7.033008100000001,52.2018992,,
3005,380.0,7.056481000000001,51.6935955,,
1813,380.0,7.057495,51.6938419,,
3408,380.0,7.056961,51.693711400000005,,
18374,380.0,13.177919000000001,53.6250398,,
18233,380.0,9.9915243,51.9395437,,
564,220.0,13.5232238,52.4249227,,
217,220.0,12.499170300000001,52.406508,,
626,220.0,12.950025400000001,52.5652282,,
18312,380.0,11.948361,51.4005091,,
792,380.0,12.1170953,51.5115702,,
40014,380.0,13.236903700000001,52.5338147,,
2342,220.0,7.3237369,51.6205999,,
2344,220.0,7.2646820000000005,51.5804618,,
600,220.0,13.707062,52.5412977,,
39279,380.0,13.174668468897462,53.623599374521916,,
71,380.0,13.1588185,51.829586600000006,,
1119,380.0,12.122374,51.512772600000005,,
12373,380.0,13.3872435,51.355519400000006,,
1146,380.0,13.629602100000001,52.039029400000004,,
14240,380.0,14.425651400000001,51.8911201,,
17700,380.0,7.1873021,52.752734200000006,,
2682,380.0,7.2779442,52.7511816,,
4023,380.0,7.4814017,51.9564504,,
9107,380.0,7.4856142000000006,51.954259500000006,,
15303,380.0,8.4210273,51.92841000000001,,
1200,380.0,13.171441900000001,53.6222447,,
787,380.0,12.118876700000001,51.515150600000005,,
566,220.0,13.503361600000002,52.4744405,,
39976,220.0,13.517296430409854,52.42806908146077,,
621,220.0,12.9808496,52.6127042,,
4032,380.0,7.371973400000001,52.197695800000005,,
3004,380.0,7.025489500000001,51.6241939,,
3411,380.0,7.0253953000000005,51.624606,,
1815,380.0,7.138081100000001,51.560591800000005,,
39915,380.0,7.107177970096219,51.601790654680656,,
1928,220.0,7.029367400000001,51.6243731,,
2895,220.0,7.053501300000001,51.6466992,,
9103,380.0,7.6372691,51.8886873,,
10430,380.0,7.9902667,51.6829711,,
2106,380.0,7.990921200000001,51.6824839,,
10929,380.0,7.9897279,51.683250900000004,,
4037,380.0,7.415608700000001,52.0240275,,
9105,380.0,7.6041812,51.897144100000006,,
15304,380.0,8.3757363,51.931788600000004,,
12024,380.0,9.0876797,50.857419400000005,,
1192,380.0,13.266119900000001,52.994633900000004,,
606,220.0,13.699420700000001,52.5522866,,
788,380.0,12.261172400000001,51.739281600000005,,
9714,380.0,13.386740300000001,51.3534014,,
14874,380.0,13.3869691,51.354006000000005,,
13549,380.0,13.3865642,51.355744900000005,,
13829,380.0,14.4246955,51.8906312,,
16398,380.0,14.429799800000001,51.8867757,,
12586,380.0,14.427260700000001,51.8919398,,
15944,380.0,14.4311751,51.8877274,,
16120,380.0,14.430544200000002,51.887165200000005,,
360,380.0,14.4235202,51.890003400000005,,
620,220.0,13.0093872,52.616567200000006,,
11976,380.0,11.124207400000001,50.9959549,,
883,380.0,11.12532,50.9968749,,
878,380.0,11.1245945,50.996270100000004,,
15915,380.0,11.1237241,50.9955628,,
39919,380.0,13.32739654857678,52.51534453833206,,
2907,220.0,7.259324800000001,51.571631200000006,,
9104,380.0,7.6122893000000005,51.8968203,,
10424,380.0,7.982348900000001,51.6771796,,
2107,380.0,7.997241700000001,51.6568143,,
10930,380.0,7.970291700000001,51.6755696,,
4038,380.0,7.415369600000001,52.0379014,,
