jao_name,jao_eic,egon_line_id,jao_r,jao_x,jao_b,jao_s_nom,jao_length_km,jao_v_nom,new_r,new_x,new_b,new_s_nom,path_hops,length_ratio,length_warning,imax_a
Y-Bochum (-Hattingen - Welper) WELPER O ,11T0-0000-0184-G,31805.0,0.191,1.852,2.83e-05,283.8,6.913295027503077,220,0.184711,1.791024,2.737e-05,491.6,2,0.993,,1290.0
Y-Hattingen (-Bochum - Welper) WELPER O ,11T0-0000-0321-2,31804.0,0.158,1.435,2.17e-05,283.8,5.328772746353065,220,0.158,1.435,2.17e-05,491.6,1,1.021,,1290.0
Y-Welper (-Bochum - Hattingen) WELPER O ,11T0-0000-0542-I,2511.0,0.091,0.532,5.8e-06,283.8,1.6774175980420547,220,0.091,0.532,5.8e-06,491.6,1,1.017,,1290.0
Niederstedem - Wengerrohr WENGER ,11T0-0000-0394-2,31942.0,2.362,11.81,0.0001506999999999,406.12,40.28588948289653,220,2.362,11.81,0.0001507,703.4,1,0.969,,
Amelsbueren - Gersteinwerk WERSE W ,11T0-0000-0281-K,31927.0,1.655,8.318,0.0001048,338.58,28.19431070167288,220,1.655,8.318,0.0001048,586.4,1,0.998,,
Y-Niederrhein (-Ossenberg - Utfort) WESEL O,11T0-0000-0389-S,31888.0,0.649,4.261,3.14e-05,230.12,11.045667686704157,220,0.649,4.261,3.14e-05,398.6,1,1.002,,
Y-Ossenberg (-Niederrhein - Utfort) WESEL O,11T0-0000-0423-S,31633.0,0.296,1.579,2.09e-05,154.0,5.485744673377751,220,0.296,1.579,2.09e-05,266.7,1,0.997,,700.0
Y-Utfort (-Ossenberg - Niederrhein) WESEL O,11T0-0000-0523-N,31887.0,0.581,3.618,2.61e-05,215.16,9.279528649882115,220,0.581,3.618,2.61e-05,372.7,1,0.999,,
Y-Mengede (-Huellen - Kusenhorst) WESTFL W ,11T0-0000-0958-D,439.0,0.497,4.506,7.68e-05,1238.4,17.764279011936537,380,0.074914,0.679201,1.158e-05,2145.0,3,0.832,,
Emscherbruch - Kusenhorst WEHOLT O ,11T0-0000-1497-J,12198.0,0.581,5.297,8.759999999999999e-05,1137.6,20.570195609415837,380,0.066933,0.610232,1.009e-05,1970.4,3,0.94,,
Y-Kusenhorst (-Huellen - Mengede) WESTFL W ,11T0-0000-0959-A,12207.0,0.52,4.722,7.840000000000001e-05,1238.4,18.373521620382803,380,0.195996,1.779792,2.955e-05,2145.0,2,0.931,,
Emscherbruch - Kusenhorst WEHOLT O ,11T0-0000-1497-J,30202.0,0.581,5.297,8.759999999999999e-05,1137.6,20.570195609415837,380,0.158591,1.44588,2.391e-05,1970.4,3,0.94,,
Y-Kusenhorst (-Huellen - Mengede) WESTFL W ,11T0-0000-0959-A,33449.0,0.52,4.722,7.840000000000001e-05,1238.4,18.373521620382803,380,0.324004,2.942208,4.885e-05,2145.0,2,0.931,,
Luestringen - Westerkappeln WESTER N ,11T0-0000-0714-E,32043.0,0.495,4.724,8.290000000000001e-05,384.0,18.897466832510908,380,0.495,4.724,8.29e-05,631.9,1,0.987,,960.0
Wehrendorf - Westerkappeln WIEHEN O ,11T0-0000-0537-7,32039.0,3.361,18.19,0.0002335,299.2,62.234495598898704,220,1.491137,8.07015,0.00010359,518.2,3,0.617,,1360.0
Y-Asslar (-Dauersberg - Limburg) WESTW W1    ,11T0-0000-1238-D,33427.0,0.521,4.571,7.82e-05,1044.8,18.05428813318373,380,0.521,4.571,7.82e-05,1719.2,1,1.857,,2612.0
Y-Huellen (-Kusenhorst - Mengede) WESTFL W ,11T0-0000-0960-X,31789.0,0.134,1.161,2.01e-05,1238.4,4.613021944708656,380,0.134,1.161,2.01e-05,2145.0,1,0.824,,
Buerstadt - Waldlaubersheim WONNEG W,11T0-0000-0885-F,5367.0,1.741,14.86,0.0002573999999999,1238.4,59.05885978262683,380,1.520181,12.975237,0.00022475,2145.0,2,0.981,,
Buerstadt - Waldlaubersheim WONNEG W,11T0-0000-0885-F,4769.0,1.741,14.86,0.0002573999999999,1238.4,59.05885978262683,380,0.220819,1.884763,3.265e-05,2145.0,2,0.981,,
Y-Buerstadt (-Bacharach - Waldlaubersheim) WONNEG O ,11T0-0000-0977-8,20823.0,1.741,14.86,0.0002571,1231.2,59.024433163681294,380,0.220819,1.884763,3.261e-05,2132.5,2,0.981,,
Altheim - Sittling 219,11TD2L000000003L,23700.0,4.07,18.26,0.0001291194999999,280.3878,45.61637,220,0.058033,0.260363,1.84e-06,485.6,2,1.018,,
Altheim - Sittling 220,11TD2L000000004J,23771.0,4.07,18.26,0.00012912,280.28,45.58,220,0.059445,0.2667,1.89e-06,485.5,2,1.019,,
Altheim - Sittling 219,11TD2L000000003L,7240.0,4.07,18.26,0.0001291194999999,280.3878,45.61637,220,4.011967,17.999637,0.00012728,485.6,2,1.018,,
Y-Simbach (-Altheim - St. Peter) 233/230,11T0-0000-0984-D,7158.0,5.649,27.976,0.000201577,264.0,70.705,220,0.016306,0.080754,5.8e-07,457.3,3,0.994,,
Y-Simbach (-Altheim - St. Peter) 234/230,11T0-0000-0986-7,17008.0,5.6488,27.983,0.0002015331999999,264.0,70.29567,220,0.017675,0.08756,6.3e-07,457.3,3,1.0,,
Y-Simbach (-Altheim - St. Peter) 233/230,11T0-0000-0984-D,17007.0,5.649,27.976,0.000201577,264.0,70.705,220,4.777678,23.66088,0.00017049,457.3,3,0.994,,
Pirach - Pleinting 257,11TD2L000000201H,16831.0,4.769,25.987,0.000328504,440.0,86.119,220,0.591236,3.221732,4.073e-05,762.1,4,0.996,,
Y-Simbach (-Altheim - St. Peter) 233/230,11T0-0000-0984-D,16833.0,5.649,27.976,0.000201577,264.0,70.705,220,0.855016,4.234366,3.051e-05,457.3,3,0.994,,
Wahle - Algermissen 2,11TD2L000000238V,33409.0,0.9,8.167,0.000145896,1260.0,33.423,380,0.6451,5.85392,0.00010457,2182.4,2,0.97,,
Wahle - Algermissen 2,11TD2L000000238V,3996.0,0.9,8.167,0.000145896,1260.0,33.423,380,0.2549,2.31308,4.132e-05,2182.4,2,0.97,,
Wahle - Klein Ilsede 3,11TD2L000000246W,12102.0,0.259,2.333,4.2192e-05,1260.0,9.208,380,0.259,2.333,4.219e-05,2182.4,1,0.997,,
Aschaffenburg - Bergrheinfeld/W 418,11T0-0000-0044-0,34108.0,2.141,22.444,0.000352019,1046.4,83.613,380,2.141,22.444,0.00035202,1721.8,1,0.995,,2616.0
Audorf - Audorf/S 421,11TD2L0000000099,18211.0,0.0,0.1,3.1e-08,317.02,0.35,220,,0.1,3e-08,549.1,1,1.325,,1441.0
Audorf/S - Kummerfeld schwarz,11T0-0000-0039-Q,34221.0,1.131,20.42,0.000404637,1440.0,85.428,380,0.931527,16.818557,0.00033327,2369.4,2,0.973,,3600.0
Audorf/S - Kummerfeld schwarz,11T0-0000-0039-Q,34262.0,1.131,20.42,0.000404637,1440.0,85.428,380,0.199473,3.601443,7.137e-05,2369.4,2,0.973,,3600.0
Wilster/W - Audorf/S blau,11TD2L000000249Q,32114.0,1.318,15.41,0.0001947789999999,886.4,50.874,380,1.318,15.41,0.00019478,1458.5,1,0.999,,2216.0
Audorf/S - Handewitt gruen,11T0-0000-1516-C,9372.0,1.7369,19.862,0.0002562346,886.4,67.05453,380,1.700242,19.442803,0.00025083,1458.5,2,0.993,,2216.0
Audorf/S - Handewitt blau,11T0-0000-1517-9,18744.0,1.737,19.862,0.000256235,886.4,67.055,380,1.70034,19.442803,0.00025083,1458.5,2,0.993,,2216.0
Schuby/W - Handewitt gelb,11T0-0000-1472-5,33911.0,0.354,6.459,0.000125739,1339.6,26.8,380,0.018487,0.337312,6.57e-06,2204.2,2,1.004,,3349.0
Schuby/W - Handewitt rot,11T0-0000-1471-8,33169.0,0.354,6.459,0.000125739,1339.6,26.8,380,0.023885,0.435792,8.48e-06,2204.2,2,1.004,,3349.0
Bechterdissen - Eickum 1,11TD2L0000000625,5143.0,0.412,3.749,6.6564e-05,1260.0,14.939,380,0.006709,0.061048,1.08e-06,2073.3,3,1.001,,3150.0
Bechterdissen - Eickum 3,11T0-0000-1548-V,8034.0,0.412,3.749,6.6564e-05,1250.4,15.105,380,0.007404,0.067372,1.2e-06,2057.5,3,0.99,,3126.0
Bechterdissen - Eickum 1,11TD2L0000000625,30584.0,0.412,3.749,6.6564e-05,1260.0,14.939,380,0.27983,2.54632,4.521e-05,2073.3,3,1.001,,3150.0
Bechterdissen - Eickum 1,11TD2L0000000625,30583.0,0.412,3.749,6.6564e-05,1260.0,14.939,380,0.125461,1.141632,2.027e-05,2073.3,3,1.001,,3150.0
Bechterdissen - Veltheim A01,11TD2L000000356P,34065.0,1.965,9.941,0.0001338,288.2,34.222,220,0.101137,0.511657,6.89e-06,499.2,2,0.927,,
Bechterdissen - Veltheim A01,11TD2L000000356P,17772.0,1.965,9.941,0.0001338,288.2,34.222,220,1.863863,9.429343,0.00012691,499.2,2,0.927,,
Veltheim - Bechterdissen A07,11TD2L0000003411,18192.0,2.345,9.422,0.000120449,243.76,31.803,220,2.224304,8.937056,0.00011425,422.2,2,0.997,,
Bechterdissen - Lage A03,11TD2L0000003055,7799.0,0.637,3.764,4.3825e-05,288.2,12.031,220,0.551042,3.256076,3.791e-05,499.2,2,1.006,,1310.0
Veltheim - Lage A06,11TD2L0000003403,17775.0,2.863,12.266,0.000151927,243.76,40.702,220,0.738878,3.165586,3.921e-05,422.2,2,0.996,,
Bergshausen - Borken 2,11TD2L000000262Y,33882.0,0.889,7.353,0.000137109,1260.0,29.726,380,0.889,7.353,0.00013711,2182.4,1,0.999,,
Y-Voerden (-Bergshausen - Grohnde) 1,11T0-0000-1039-K,7053.0,2.338,20.132,0.000353583,1260.0,79.697,380,0.342175,2.946396,5.175e-05,2182.4,3,0.984,,
Y-Voerden (-Bergshausen - Grohnde) 1,11T0-0000-1039-K,7050.0,2.338,20.132,0.000353583,1260.0,79.697,380,1.252102,10.781575,0.00018936,2182.4,3,0.984,,
Y-Voerden (-Bergshausen - Grohnde) 1,11T0-0000-1039-K,34170.0,2.338,20.132,0.000353583,1260.0,79.697,380,0.743722,6.404029,0.00011248,2182.4,3,0.984,,
Borken - Giessen/N 1,11TD2L0000000285,33776.0,2.14,18.42,0.000323584,1260.0,72.369,380,0.811066,6.981235,0.00012264,2073.3,3,0.98,,3150.0
Borken - Giessen/N 1,11TD2L0000000285,16972.0,2.14,18.42,0.000323584,1260.0,72.369,380,0.295073,2.539832,4.462e-05,2073.3,3,0.98,,3150.0
Borken - Giessen/N 1,11TD2L0000000285,33778.0,2.14,18.42,0.000323584,1260.0,72.369,380,1.033861,8.898933,0.00015633,2073.3,3,0.98,,3150.0
Borken - Mecklar 2,11TD2L000000031G,33403.0,1.144,10.199,0.00018597,1046.4,40.855,380,0.827926,7.381133,0.00013459,1721.8,2,0.968,,2616.0
Borken - Mecklar 2,11TD2L000000031G,33404.0,1.144,10.199,0.00018597,1046.4,40.855,380,0.316074,2.817867,5.138e-05,1721.8,2,0.968,,2616.0
Buettel - Wilster/W gelb,11TD2L0000000439,3708.0,0.234,2.9,3.9898e-05,1048.0,9.312,380,0.049415,0.612409,8.43e-06,1724.4,2,0.979,,2620.0
Buettel - Wilster/W rot,11TD2L0000000447,11814.0,0.234,2.9,3.9898e-05,1048.0,9.252,380,0.049415,0.612409,8.43e-06,1724.4,2,0.985,,2620.0
Brunsbuettel - Buettel blau,11TD2L0000000374,3784.0,0.115,1.51,1.9666e-05,886.4,5.331,380,0.067828,0.890616,1.16e-05,1458.5,2,0.881,,2216.0
Brunsbuettel - Buettel gruen,11TD2L0000000382,11818.0,0.115,1.51,1.9666e-05,886.4,5.38,380,0.067828,0.890616,1.16e-05,1458.5,2,0.872,,2216.0
Conneforde - Cloppenburg/O rot,11TD2L0000000463,33567.0,3.754,21.434,0.000204141,208.78,55.751,220,3.754,21.434,0.00020414,361.6,1,0.991,,
Conneforde - Diele rot,11TD2L0000000471,33277.0,1.473,16.643,0.000219519,886.4,56.633,380,1.473,16.643,0.00021952,1458.5,1,1.001,,2216.0
Fedderwarden - Conneforde/O gruen,11T0-0000-1489-H,33453.0,0.364,6.535,0.000872961,1028.0,34.94,380,0.068869,1.236417,0.00016516,1691.5,5,0.801,,2570.0
Fedderwarden - Conneforde/O gruen,11T0-0000-1489-H,9956.0,0.364,6.535,0.000872961,1028.0,34.94,380,0.04647,0.834296,0.00011145,1691.5,5,0.801,,2570.0
Fedderwarden - Conneforde/O gelb,11T0-0000-1488-K,9997.0,0.365,6.531,0.000898772,886.4,34.939,380,0.046442,0.830991,0.00011436,1458.5,5,0.801,,2216.0
Fedderwarden - Conneforde/O gruen,11T0-0000-1489-H,9952.0,0.364,6.535,0.000872961,1028.0,34.94,380,0.096606,1.7344,0.00023169,1691.5,5,0.801,,2570.0
Fedderwarden - Conneforde/O gelb,11T0-0000-1488-K,19160.0,0.365,6.531,0.000898772,886.4,34.939,380,0.096872,1.733338,0.00023854,1458.5,5,0.801,,2216.0
Fedderwarden - Conneforde/O gruen,11T0-0000-1489-H,9954.0,0.364,6.535,0.000872961,1028.0,34.94,380,0.022199,0.398537,5.324e-05,1691.5,5,0.801,,2570.0
Fedderwarden - Conneforde/O gelb,11T0-0000-1488-K,9999.0,0.365,6.531,0.000898772,886.4,34.939,380,0.022433,0.401401,5.524e-05,1458.5,5,0.801,,2216.0
Fedderwarden - Conneforde/O gruen,11T0-0000-1489-H,9950.0,0.364,6.535,0.000872961,1028.0,34.94,380,0.129856,2.33135,0.00031143,1691.5,5,0.801,,2570.0
Fedderwarden - Conneforde/O gelb,11T0-0000-1488-K,19155.0,0.365,6.531,0.000898772,886.4,34.939,380,0.130213,2.329923,0.00032064,1458.5,5,0.801,,2216.0
Conneforde - Fedderwarden blau,11T0-0000-1614-D,34207.0,0.691,8.234,0.000115765,487.52,28.877,220,0.691,8.234,0.00011576,844.4,1,0.967,,2216.0
Unterweser - Conneforde rot,11TD2L0000002350,31782.0,0.835,9.348,0.000121266,417.56,31.636,220,0.835,9.348,0.00012127,723.2,1,1.008,,1898.0
Conneforde/O - Emden/O blau,11T0-0000-1678-E,10294.0,0.7659,13.913,0.001060822,1028.0,65.59024000000001,380,0.006827,0.124023,9.46e-06,1691.5,7,0.89,,2570.0
Conneforde/O - Unterweser gelb,11TD2L0000002342,10841.0,0.816,9.404,0.000122265,886.4,31.538,380,0.009576,0.110363,1.43e-06,1458.5,2,1.024,,2216.0
Conneforde/O - Unterweser gelb,11TD2L0000002342,31818.0,0.816,9.404,0.000122265,886.4,31.538,380,0.80286,9.252563,0.0001203,1458.5,2,1.024,,2216.0
Diele - Doerpen/W gelb,11TD2L0000000536,4782.0,0.484,5.424,7.029900000000001e-05,886.4,18.356,380,0.342588,3.839252,4.976e-05,1458.5,2,0.999,,2216.0
Y-Rhede (-Diele - Doerpen/W) schwarz,11T0-0000-1018-V,15473.0,0.347,3.881,5.03e-05,886.4,13.119,380,0.347,3.881,5.03e-05,1458.5,1,0.989,,2216.0
Diele - Doerpen/W gelb,11TD2L0000000536,33131.0,0.484,5.424,7.029900000000001e-05,886.4,18.356,380,0.141412,1.584748,2.054e-05,1458.5,2,0.999,,2216.0
Dipperz - Grosskrotzenburg 2,11TD2L000000337T,33919.0,2.459,22.654,0.0003978829999999,881.6,89.153,380,2.154537,19.849077,0.00034862,1450.6,2,0.987,,2204.0
Aschaffenburg - Grosskrotzenburg 412,11TD2L000000006F,7531.0,0.756,8.381,0.000121328,1047.6,29.834,380,0.282219,3.128678,4.529e-05,1723.8,3,0.978,,2619.0
Bergrheinfeld/W - Grosskrotzenburg 417,11T0-0000-0045-Y,17414.0,2.88,30.645,0.000470526,1046.4,112.758,380,0.279337,2.972325,4.564e-05,1721.8,4,0.996,,2616.0
Y-Alfstedt (-Dollern - Elsfleth/W) schwarz,11T0-0000-1114-1,8444.0,0.854,9.56,0.000123948,886.4,32.344,380,0.854,9.56,0.00012395,1458.5,1,0.995,,2216.0
Y-Alfstedt (-Dollern - Farge) blau,11T0-0000-1070-V,17844.0,0.771,8.88,0.000115454,886.4,32.336,380,0.771,8.88,0.00011545,1458.5,1,0.996,,2216.0
Bechterdissen - Elsen 2,11TD2L000000335X,34160.0,0.883,8.115,0.000143131,1260.0,31.945,380,0.883,8.115,0.00014313,2182.4,1,0.954,,
Elsen - Twistetal 2,11TD2L0000002318,33144.0,1.497,13.809,0.000240929,1260.0,54.192,380,1.193429,11.008729,0.00019207,2182.4,2,0.977,,
Elsen - Twistetal 2,11TD2L0000002318,3326.0,1.497,13.809,0.000240929,1260.0,54.192,380,0.303571,2.800271,4.886e-05,2182.4,2,0.977,,
Elsen - Twistetal 1,11TD2L0000002326,11235.0,1.497,13.797,0.000241306,1260.0,54.194,380,0.303571,2.797838,4.893e-05,2182.4,2,0.977,,
Grafenrheinfeld - Oberhaid 423,11TD2L000000085U,7200.0,1.07,12.378,0.000225211,1286.4,49.557,380,0.314068,3.63321,6.61e-05,2116.7,3,0.968,,3216.0
Eltmann - Redwitz 428,11TD2L000000088O,17059.0,1.2561,14.359,0.0002574975,1261.6,58.27267,380,0.313464,3.583334,6.426e-05,2075.9,3,0.968,,3154.0
Oberhaid - Redwitz 435,11TD2L000000197J,33903.0,0.94,10.61,0.0001947789999999,1288.0,43.33,380,0.475103,5.362596,9.845e-05,2119.3,2,0.977,,3220.0
Oberhaid - Redwitz 435,11TD2L000000197J,33902.0,0.94,10.61,0.0001947789999999,1288.0,43.33,380,0.464897,5.247404,9.633e-05,2119.3,2,0.977,,3220.0
Elsfleth/W - Niedervieland gruen,11T0-0000-1003-D,3665.0,0.763,8.962,0.000119208,886.4,30.638,380,0.550892,6.470629,8.607e-05,1458.5,2,0.956,,2216.0
Elsfleth/W - Ganderkesee rot,11T0-0000-0982-J,11677.0,0.759,8.809,0.000111212,886.4,29.392,380,0.569448,6.609052,8.344e-05,1458.5,2,0.959,,2216.0
Elsfleth/W - Niedervieland gruen,11T0-0000-1003-D,33263.0,0.763,8.962,0.000119208,886.4,30.638,380,0.212108,2.491371,3.314e-05,1458.5,2,0.956,,2216.0
Elsfleth/W - Farge gruen,11T0-0000-1005-7,34114.0,0.225,2.673,3.7209e-05,886.4,9.5,380,0.217128,2.579486,3.591e-05,1458.5,2,0.856,,2216.0
Elsfleth/W - Farge gruen,11T0-0000-1005-7,8445.0,0.225,2.673,3.7209e-05,886.4,9.5,380,0.007872,0.093514,1.3e-06,1458.5,2,0.856,,2216.0
Y-Alfstedt (-Farge - Dollern) blau,11T0-0000-1068-B,17850.0,1.561,17.973,0.000233678,886.4,58.771,380,0.008062,0.092824,1.21e-06,1458.5,2,1.004,,2216.0
Elsfleth/W - Ganderkesee rot,11T0-0000-0982-J,11675.0,0.759,8.809,0.000111212,886.4,29.392,380,0.189552,2.199948,2.777e-05,1458.5,2,0.959,,2216.0
Ganderkesee - Niedervieland schwarz,11TD2L000000074Z,11807.0,0.359,4.142,6.1176e-05,886.4,15.065,380,0.166458,1.920532,2.837e-05,1458.5,2,1.008,,2216.0
Y-Emden/O (-Emden/Borssum - Conneforde) schwarz,11T0-0000-1095-8,21510.0,0.072,0.412,3.16e-06,242.66,1.07,220,0.072,0.412,3.16e-06,420.3,1,1.262,,1103.0
Y-Emden/O (-Emden/Borssum - Conneforde) weiss,11T0-0000-1099-X,6502.0,0.072,0.412,3.16e-06,242.66,1.068,220,0.072,0.412,3.16e-06,420.3,1,1.264,,1103.0
Conneforde - Emden/O gelb,11T0-0000-1677-H,33781.0,0.7576,13.75,0.001042249,1028.0,65.03183,380,0.372326,6.757494,0.00051222,1691.5,6,0.889,,2570.0
Conneforde - Emden/O gelb,11T0-0000-1677-H,10692.0,0.7576,13.75,0.001042249,1028.0,65.03183,380,0.032252,0.585357,4.437e-05,1691.5,6,0.889,,2570.0
Conneforde/O - Emden/O blau,11T0-0000-1678-E,10698.0,0.7659,13.913,0.001060822,1028.0,65.59024000000001,380,0.032211,0.585135,4.461e-05,1691.5,7,0.89,,2570.0
Conneforde - Emden/O gelb,11T0-0000-1677-H,33783.0,0.7576,13.75,0.001042249,1028.0,65.03183,380,0.228306,4.143629,0.00031409,1691.5,6,0.889,,2570.0
Conneforde - Emden/O gelb,11T0-0000-1677-H,10689.0,0.7576,13.75,0.001042249,1028.0,65.03183,380,0.035454,0.643464,4.877e-05,1691.5,6,0.889,,2570.0
Conneforde/O - Emden/O blau,11T0-0000-1678-E,10697.0,0.7659,13.913,0.001060822,1028.0,65.59024000000001,380,0.035348,0.642124,4.896e-05,1691.5,7,0.89,,2570.0
Conneforde - Emden/O gelb,11T0-0000-1677-H,10598.0,0.7576,13.75,0.001042249,1028.0,65.03183,380,0.08097,1.469559,0.00011139,1691.5,6,0.889,,2570.0
Conneforde/O - Emden/O blau,11T0-0000-1678-E,19774.0,0.7659,13.913,0.001060822,1028.0,65.59024000000001,380,0.081127,1.473724,0.00011237,1691.5,7,0.89,,2570.0
Conneforde - Emden/O gelb,11T0-0000-1677-H,19773.0,0.7576,13.75,0.001042249,1028.0,65.03183,380,0.008292,0.150497,1.141e-05,1691.5,6,0.889,,2570.0
Y-Erzhausen (-Erzhausen - Godenau - Hardegsen - Goettingen) 3,11T0-0000-1035-W,6397.0,0.46,2.2,1.5708e-05,183.48,5.2,220,0.46,2.2,1.571e-05,317.8,1,1.006,,834.0
Y-Erzhausen (-Erzhausen - Hardegsen - Lehrte) 2,11T0-0000-1110-D,16583.0,0.443,2.042,1.502e-05,183.48,5.196,220,0.443,2.042,1.502e-05,317.8,1,1.007,,834.0
Etzenricht - Mechlenreuth 437,11T0-0000-0103-E,33888.0,2.321,26.271,0.000338255,1246.0,88.228,380,2.321,26.271,0.00033826,2158.1,1,0.992,,
Etzenricht - Schwandorf 248,11TD2L000000176R,7620.0,2.26,17.208,0.0001218059999999,280.28,44.177,220,0.015468,0.117778,8.3e-07,485.5,2,0.966,,
Etzenricht - Schwandorf 248,11TD2L000000176R,31704.0,2.26,17.208,0.0001218059999999,280.28,44.177,220,2.244532,17.090222,0.00012097,485.5,2,0.966,,
Y-Alfstedt (-Farge - Dollern) blau,11T0-0000-1068-B,34080.0,1.561,17.973,0.000233678,886.4,58.771,380,1.553473,17.886339,0.00023255,1458.5,2,1.004,,2216.0
Fedderwarden - Maade weiss,11T0-0000-1615-A,4965.0,0.13,1.495,2.0455e-05,487.52,5.169,220,0.13,1.495,2.046e-05,844.4,1,0.912,,2216.0
Fedderwarden - Maade schwarz,11T0-0000-1616-7,15062.0,0.13,1.493,2.0524e-05,487.52,5.17,220,0.13,1.493,2.052e-05,844.4,1,0.912,,2216.0
Y-Doernigheim (-Frankfurt/N - Grosskrotzenburg) 1,11T0-0000-1042-0,8403.0,0.787,3.763,4.9951e-05,275.0,12.944,220,0.787,3.763,4.995e-05,476.3,1,0.952,,1250.0
Y-Doernigheim (-Frankfurt/N - Grosskrotzenburg) 2,11T0-0000-1045-S,17794.0,0.787,3.763,4.9951e-05,275.0,12.944,220,0.787,3.763,4.995e-05,476.3,1,0.952,,1250.0
Giessen/N - Dillenburg 3,11TD2L000000076V,33590.0,1.062,9.606,0.000168713,1044.8,37.837,380,0.371808,3.363076,5.907e-05,1719.2,2,0.934,,2612.0
Giessen/N - Dillenburg 3,11TD2L000000076V,34098.0,1.062,9.606,0.000168713,1044.8,37.837,380,0.690192,6.242924,0.00010965,1719.2,2,0.934,,2612.0
Giessen/N - Karben 1,11T0-0000-0055-U,34076.0,1.498,12.9,0.0002265089999999,1046.4,50.704,380,1.498,12.9,0.00022651,1721.8,1,0.955,,2616.0
Aschaffenburg - Grosskrotzenburg 412,11TD2L000000006F,17413.0,0.756,8.381,0.000121328,1047.6,29.834,380,0.355072,3.936317,5.698e-05,1723.8,3,0.978,,2619.0
Bergrheinfeld/W - Grosskrotzenburg 417,11T0-0000-0045-Y,30509.0,2.88,30.645,0.000470526,1046.4,112.758,380,0.345203,3.673172,5.64e-05,1721.8,4,0.996,,2616.0
Aschaffenburg - Grosskrotzenburg 412,11TD2L000000006F,8622.0,0.756,8.381,0.000121328,1047.6,29.834,380,0.118709,1.316005,1.905e-05,1723.8,3,0.978,,2619.0
Bergrheinfeld/W - Grosskrotzenburg 417,11T0-0000-0045-Y,18030.0,2.88,30.645,0.000470526,1046.4,112.758,380,0.117497,1.250239,1.92e-05,1721.8,4,0.996,,2616.0
Grosskrotzenburg - Frankfurt/N 3,11TD2L000000101L,32825.0,1.268,6.32,8.441500000000001e-05,275.0,21.607,220,0.035211,0.175501,2.34e-06,476.3,3,1.018,,1250.0
Y-Doernigheim (-Grosskrotzenburg - Frankfurt/N) 2,11T0-0000-1043-Y,32915.0,0.535,2.558,3.4558e-05,275.0,8.731,220,0.037288,0.178285,2.41e-06,476.3,2,1.107,,1250.0
Grosskrotzenburg - Frankfurt/N 3,11TD2L000000101L,34071.0,1.268,6.32,8.441500000000001e-05,275.0,21.607,220,0.522201,2.602769,3.476e-05,476.3,3,1.018,,1250.0
Grosskrotzenburg - Trennfeld 217,11TD2L000000103H,34016.0,6.39,28.892,0.000229336,243.1,75.85,220,6.071553,27.452159,0.00021791,421.1,3,1.008,,
Raitersaich - Trennfeld 211,11TD2L0000002075,7808.0,5.065,26.435,0.00057734,328.24,229.808,220,0.142696,0.744751,1.627e-05,568.5,2,0.494,short,1492.0
Grosskrotzenburg - Trennfeld 217,11TD2L000000103H,17621.0,6.39,28.892,0.000229336,243.1,75.85,220,0.267423,1.209137,9.6e-06,421.1,3,1.008,,
Bergrheinfeld/W - Grafenrheinfeld 427,11TD2L000000359J,33723.0,0.068,0.772,1.4451e-05,1152.0,3.157,380,0.068,0.772,1.445e-05,1895.6,1,0.89,,2880.0
Grafenrheinfeld - Oberhaid 423,11TD2L000000085U,7203.0,1.07,12.378,0.000225211,1286.4,49.557,380,0.078387,0.906802,1.65e-05,2116.7,3,0.968,,3216.0
Eltmann - Grafenrheinfeld 422,11TD2L0000000641,8014.0,0.78,8.83,0.000161164,1286.4,35.447,380,0.082625,0.935354,1.707e-05,2116.7,2,0.956,,3216.0
Grafenrheinfeld - Oberhaid 423,11TD2L000000085U,33794.0,1.07,12.378,0.000225211,1286.4,49.557,380,0.677545,7.837988,0.00014261,2116.7,3,0.968,,3216.0
Grafenrheinfeld - Raitersaich 434,11TD2L000000087Q,34163.0,2.0,21.703,0.000405265,960.0,88.028,380,1.919777,20.832462,0.00038901,1579.6,2,0.995,,2400.0
Klein Ilsede - Grohnde 1,11TD2L0000001354,34224.0,2.126,19.4,0.000345896,1260.0,78.837,380,0.044971,0.410362,7.32e-06,2182.4,3,0.977,,
Algermissen - Grohnde 2,11TD2L000000002N,5041.0,1.485,13.565,0.00024179,1260.0,53.793,380,0.051117,0.466937,8.32e-06,2182.4,2,1.0,,
Klein Ilsede - Grohnde 1,11TD2L0000001354,5020.0,2.126,19.4,0.000345896,1260.0,78.837,380,1.439779,13.138155,0.00023425,2182.4,3,0.977,,
Algermissen - Grohnde 2,11TD2L000000002N,15161.0,1.485,13.565,0.00024179,1260.0,53.793,380,1.440022,13.154138,0.00023447,2182.4,2,1.0,,
Hamburg/N - Luebeck rot,11TD2L0000001087,33282.0,3.22,18.91,0.000145267,264.0,48.772,220,0.202057,1.186613,9.12e-06,457.3,4,1.067,,
Hamburg/N - Brokdorf blau,11TD2L000000105D,34254.0,3.482,18.99,0.000145767,201.3,49.118,220,2.635276,14.372167,0.00011032,348.7,3,1.065,,
Hamburg/N - Brokdorf blau,11TD2L000000105D,33398.0,3.482,18.99,0.000145767,201.3,49.118,220,0.629334,3.43224,2.635e-05,348.7,3,1.065,,
Hamburg/N - Itzehoe/W rot,11TD2L000000106B,33399.0,3.72,20.062,0.000153998,201.3,51.81,220,0.815919,4.400263,3.378e-05,348.7,3,1.06,,
