unit_id,capacity_mw,fuel_type,commissioning_date,lat,lon
SEE950107889087,0.003,Erdgas,2011-05-27,,
SEE955337847302,0.578,Mineralölprodukte,2010-01-01,49.205163,8.171316
SEE945457766812,0.24,Erdgas,2016-12-15,52.732859,13.491484
SEE996331543135,1.28,Mineralölprodukte,2007-08-29,48.978123,8.335973
SEE947287199013,0.0047,Erdgas,2009-11-30,,
SEE968698842046,0.288,Mineralölprodukte,1992-07-24,51.384684,7.698788
SEE958548930566,0.8,Mineralölprodukte,1983-01-01,51.416127,7.529394
SEE997020557907,16.616,Wärme,1989-12-01,51.543854,7.438918
SEE993270924544,0.0055,Mineralölprodukte,2005-02-24,,
SEE996483919499,0.0055,Erdgas,2005-06-02,,
SEE929203750980,0.011,Erdgas,2010-03-24,,
SEE909079131434,0.578,Mineralölprodukte,2010-01-01,49.205163,8.171316
SEE951166563086,0.015,Erdgas,2011-07-15,,
SEE964868042971,0.8,Mineralölprodukte,1983-01-01,51.414489,7.535448
SEE934590726296,0.122,Erdgas,2004-10-21,51.483445,6.800261
SEE995121183063,0.1,Erdgas,2013-03-20,52.506947,13.34549
SEE921921680785,0.0055,Erdgas,2007-11-16,,
SEE976533333468,0.244,Mineralölprodukte,2016-08-01,48.868378,8.179417
SEE990517594669,0.02,Erdgas,2013-07-04,,
SEE916663579091,0.016,Erdgas,2013-01-30,,
SEE976337704389,0.8,Mineralölprodukte,1983-01-01,51.414487,7.535487
SEE974991868133,0.578,Mineralölprodukte,2010-01-01,49.205163,8.171316
SEE909580167885,0.07,Erdgas,2014-06-06,52.731362,13.495711
SEE918695788908,1.88,Mineralölprodukte,2016-12-21,50.129417,8.600142
SEE950595172425,0.05,Erdgas,2014-03-27,51.584,7.239333
SEE989682160557,0.0055,Mineralölprodukte,2009-04-16,,
SEE913561661484,0.578,Mineralölprodukte,2010-01-01,49.205163,8.171316
SEE944102004415,1.88,Mineralölprodukte,2016-12-21,50.129417,8.600142
SEE901612000245,0.0055,Erdgas,2009-08-25,,
SEE968683860161,0.0055,Erdgas,2018-02-13,,
SEE936749390471,0.14,Erdgas,2013-12-01,52.729762,13.489141
SEE962565919381,0.0089,Erdgas,2016-10-26,,
SEE905825660418,0.0191,Erdgas,2015-04-23,,
SEE985125116365,0.578,Mineralölprodukte,2010-01-01,49.205163,8.171316
SEE959598713659,0.033,Erdgas,2018-09-06,50.167519,11.199678
SEE935818908326,1.88,Mineralölprodukte,2016-12-21,50.129417,8.600142
SEE975765848894,0.033,Erdgas,2013-12-04,49.994572,8.279684
SEE973534722260,0.016,Erdgas,2013-01-30,,
SEE905250213760,0.001,Erdgas,2013-04-08,,
SEE951385874833,0.02,Erdgas,2015-09-02,,
SEE969492099599,0.022,Erdgas,2013-02-13,,
SEE948500120524,0.033,Erdgas,2015-11-25,50.102074,8.664343
SEE948269263517,0.0055,Mineralölprodukte,2015-12-22,,
SEE976188043767,0.02,Erdgas,2016-07-18,,
SEE915737563196,0.0055,Erdgas,2011-06-20,,
SEE959802115149,8.359,Wärme,1983-12-01,51.543854,7.438918
SEE914578260530,0.14,Erdgas,2013-08-29,50.226975,8.761133
SEE916405526208,0.0192,Erdgas,2015-12-21,,
SEE944046146868,0.05,Erdgas,2015-04-09,53.704166,7.146974
SEE999752735493,1.0,Mineralölprodukte,2013-05-15,51.618324,7.779585
SEE972342269608,0.0055,Erdgas,2010-07-23,,
SEE942364390529,0.00075,Erdgas,2017-11-15,,
SEE906739368124,0.001,Erdgas,2014-05-01,,
SEE958244704843,0.376,Mineralölprodukte,2017-09-26,51.543854,7.438918
SEE908535627887,1.0,Mineralölprodukte,2017-09-25,52.843104,8.095978
SEE910061041495,0.0055,Erdgas,2011-01-31,,
SEE906509593053,0.0197,Erdgas,2016-01-18,,
SEE984837927368,0.440968,Mineralölprodukte,2016-10-26,48.110268,10.130373
SEE969089913970,0.323,Erdgas,2012-05-02,49.216736,12.502188
SEE914249928943,0.005,Erdgas,2006-12-07,,
SEE980202115019,0.0054,andere Gase,2002-12-04,,
SEE916862749448,0.0055,Erdgas,2016-06-29,,
SEE912935247576,33.4,Mineralölprodukte,1997-01-01,51.291343,12.001454
SEE987485532267,0.0047,Erdgas,2012-11-16,,
SEE975476791687,0.0054,Erdgas,2010-11-29,,
SEE916044359007,0.02,Erdgas,2012-10-15,,
SEE904248794960,1.0,Mineralölprodukte,2015-03-15,49.753012,11.053076
SEE989559129991,0.185,andere Gase,2020-12-08,48.720944,10.398755
SEE962182851118,0.05,Erdgas,2008-12-01,49.196602,12.519618
SEE971470947150,0.02,Erdgas,2016-12-16,,
SEE920627057518,1.28,Mineralölprodukte,2012-06-18,50.887023,12.131181
SEE902675998753,0.0055,Erdgas,2011-03-22,,
SEE941590628918,0.0055,Erdgas,2009-03-20,,
SEE974711013546,29.8,Mineralölprodukte,1997-01-01,51.291343,12.001454
SEE984821730400,0.012,Erdgas,2014-07-08,,
SEE916747472614,0.03,Erdgas,2012-07-20,,
SEE922848563564,0.00538,Erdgas,2003-08-18,,
SEE952679605614,0.0055,Erdgas,2009-06-19,,
SEE993228645095,1.0,Mineralölprodukte,2015-12-10,52.359092,13.281397
SEE931676750411,2.4,Mineralölprodukte,1989-01-02,48.05623,12.185118
SEE922791642415,0.00075,Erdgas,2017-07-03,,
SEE986050259905,0.0047,Erdgas,2018-12-28,,
SEE915493159107,1.0,Mineralölprodukte,2016-10-24,52.182762,9.946891
SEE937178059373,0.0055,andere Gase,2020-12-16,,
SEE994189641713,1.28,Mineralölprodukte,2012-03-01,47.916868,8.492084
SEE930540201639,0.0055,Erdgas,2006-12-11,,
SEE926953913610,0.04,Erdgas,2020-02-26,52.392255,9.831993
SEE956200897196,0.0055,Erdgas,2010-12-27,,
SEE918609307737,0.24,Erdgas,2011-12-14,51.391392,7.086269
SEE960680233269,0.0055,andere Gase,2009-06-16,,
SEE980066285934,1.999,Erdgas,2014-07-25,50.772995,12.054286
SEE991205476168,0.0055,Erdgas,2007-06-27,,
SEE996859728854,0.157,Mineralölprodukte,2018-11-26,49.019313,8.319775
SEE945044702179,0.157,Mineralölprodukte,2018-11-19,49.019313,8.319775
SEE970831698465,0.00075,Erdgas,2020-10-21,,
SEE989196131326,0.157,Mineralölprodukte,2018-11-12,49.019313,8.319775
SEE939457468241,0.0055,andere Gase,2017-06-26,,
SEE919108373773,1.88,Mineralölprodukte,2016-12-21,50.129417,8.600142
SEE938835388577,0.157,Mineralölprodukte,2018-11-26,49.019313,8.319775
SEE956633277695,0.0499,Erdgas,2009-11-30,48.927772,9.481015
SEE978862750992,0.157,Mineralölprodukte,2019-01-18,49.019313,8.319775
SEE980664339206,2.0,Mineralölprodukte,2008-11-12,50.874977,6.747731
SEE986900148946,2.0,Mineralölprodukte,2008-01-01,50.129417,8.600142
SEE971094775856,0.157,Mineralölprodukte,2019-01-14,49.019313,8.319775
SEE904421763226,1.88,Mineralölprodukte,2016-07-29,50.129417,8.600142
SEE940045985811,0.0075,Wärme,2007-11-12,,
SEE986116052518,0.001,Erdgas,2013-11-15,,
SEE946738008447,0.015,Erdgas,2011-10-12,,
SEE906846121506,0.04,Mineralölprodukte,2019-04-22,49.019313,8.319775
SEE908472637161,0.142,Erdgas,2017-12-22,50.716232,10.35233
SEE926919672940,0.18,Erdgas,2015-08-26,52.072115,9.586568
SEE956825817005,0.0055,Mineralölprodukte,2004-12-20,,
SEE966546095279,0.45,Mineralölprodukte,2019-07-30,49.019313,8.319775
SEE939640597017,1.64,Mineralölprodukte,2005-02-01,48.653145,9.42992
SEE902298377553,0.0047,Erdgas,2014-12-19,,
SEE936722325889,0.45,Mineralölprodukte,2019-10-21,49.019313,8.319775
SEE987941444295,0.00095,Erdgas,2015-03-31,,
SEE997401544076,0.225,Mineralölprodukte,2019-05-20,49.019313,8.319775
SEE906558378533,0.142,Erdgas,2014-05-15,51.391392,7.086269
SEE923186982772,1.0,Mineralölprodukte,2014-05-05,50.352058,7.484333
SEE951535293699,0.225,Mineralölprodukte,2019-07-22,49.019313,8.319775
SEE985409915776,0.0055,Erdgas,2014-08-25,,
SEE936253552129,0.0055,andere Gase,2017-12-28,,
SEE977534961223,0.0055,Erdgas,2012-11-28,,
SEE927516187868,0.4,Mineralölprodukte,2019-04-15,49.019313,8.319775
SEE950252962512,0.4,Mineralölprodukte,2019-04-22,49.019313,8.319775
SEE987020761428,1.04,Mineralölprodukte,1993-09-01,52.756196,13.003726
SEE930944417902,0.4,Mineralölprodukte,2019-10-21,49.019313,8.319775
SEE997497793013,1.8,Mineralölprodukte,2008-01-01,50.129417,8.600142
SEE975818313331,0.225,Mineralölprodukte,2019-09-23,49.019313,8.319775
SEE939228718766,1.8,Mineralölprodukte,2008-01-01,50.129417,8.600142
SEE982296446000,1.88,Mineralölprodukte,2016-06-13,50.129417,8.600142
SEE924859263754,1.25,Mineralölprodukte,2013-09-01,50.481112,8.643055
SEE985818196155,0.225,Mineralölprodukte,2019-08-12,49.019313,8.319775
SEE933765254237,1.88,Mineralölprodukte,2016-01-01,50.129417,8.600142
SEE918324992171,0.0043,Erdgas,2012-11-19,,
SEE988913673750,0.05,Erdgas,2014-07-09,51.374045,7.017427
SEE974423859623,0.55,Mineralölprodukte,2019-08-27,49.019313,8.319775
SEE921344032703,1.88,Mineralölprodukte,2016-06-13,50.129417,8.600142
SEE982066065332,0.07,Erdgas,2014-10-30,47.955897,9.639293
SEE985553741269,1.88,Mineralölprodukte,2004-01-01,50.129417,8.600142
SEE909075441728,0.4,Erdgas,2016-06-22,49.153831,9.191201
SEE941935816581,1.0,Mineralölprodukte,2014-01-01,49.304798,8.469831
SEE906869298704,0.0055,Erdgas,2010-03-08,,
SEE917751183435,0.0055,Erdgas,2009-09-10,,
SEE947416084029,0.02,andere Gase,2014-06-20,,
SEE938758131946,1.88,Mineralölprodukte,2016-06-13,50.129417,8.600142
SEE905704167762,1.0,Mineralölprodukte,2000-11-01,52.263746,7.863935
SEE921212141582,1.0,Mineralölprodukte,2018-01-29,54.037623,6.560927
SEE979248567739,1.88,Mineralölprodukte,2016-07-29,50.129417,8.600142
SEE920618748258,1.88,Mineralölprodukte,2018-12-01,50.129417,8.600142
SEE977433112580,0.0165,Erdgas,2017-12-19,,
SEE944094168560,1.88,Mineralölprodukte,2017-11-01,50.129417,8.600142
SEE906682731815,0.637,Erdgas,2016-06-17,49.153831,9.191201
SEE939875438031,1.88,Mineralölprodukte,2017-11-01,50.129417,8.600142
SEE994085028328,0.4,Erdgas,2015-11-24,49.883808,10.78598
SEE903619506850,1.88,Mineralölprodukte,2017-11-01,50.129417,8.600142
SEE915888449929,0.00075,Erdgas,2021-01-15,,
SEE930676803684,0.003,Erdgas,2009-09-14,,
SEE908396874888,1.88,Mineralölprodukte,2017-11-01,50.129417,8.600142
SEE971739957685,0.0055,Mineralölprodukte,2010-07-08,,
SEE981605796317,0.0052,andere Gase,2008-02-21,,
SEE930257742067,1.88,Mineralölprodukte,2018-07-01,50.129417,8.600142
SEE950120587083,0.0053,Mineralölprodukte,2010-12-16,,
SEE914090410277,0.0202,Erdgas,2014-07-30,,
SEE902903834310,1.88,Mineralölprodukte,2017-11-01,50.129417,8.600142
SEE944230464662,0.0177,Erdgas,2011-02-04,,
SEE986570359529,0.00075,Erdgas,2021-01-18,,
SEE912281376098,1.88,Mineralölprodukte,2017-11-01,50.129417,8.600142
SEE969321405256,1.88,Mineralölprodukte,2017-11-01,50.129417,8.600142
SEE936495905851,0.011,Erdgas,2007-05-10,,
SEE912525551090,0.00075,Erdgas,2021-01-07,,
SEE964299788912,1.88,Mineralölprodukte,2017-11-01,50.129417,8.600142
SEE963723833389,0.07,Erdgas,2014-07-28,47.953224,9.63524
SEE950888819648,0.0055,Erdgas,2009-09-24,,
SEE924862063433,1.88,Mineralölprodukte,2017-11-01,50.129417,8.600142
SEE924805243731,1.2,Mineralölprodukte,2016-12-06,49.153831,9.191201
SEE973381112979,0.00075,Erdgas,2016-08-10,,
SEE913253662836,0.03,Erdgas,2011-04-12,,
SEE963648248343,0.001,Erdgas,2015-12-09,,
SEE978339878945,0.0053,Mineralölprodukte,2004-06-01,,
SEE958340894295,0.0495,Erdgas,2014-07-30,49.176596,8.207608
SEE902593105028,0.0055,Mineralölprodukte,2003-04-04,,
SEE982182442567,2.0,Wärme,1997-11-01,51.290339,11.990748
SEE993874614780,0.000983,Erdgas,2013-03-25,,
SEE979038896513,0.0055,Erdgas,2013-07-11,,
SEE947225049813,1.8,Wärme,2012-09-01,51.299481,12.01562
SEE949963056221,0.0047,Erdgas,2012-11-28,,
SEE945264850520,0.0055,Erdgas,2014-07-23,,
SEE986794756791,2.0,Mineralölprodukte,2011-01-01,50.989098,6.985731
SEE982779296245,0.9,Mineralölprodukte,1999-01-01,50.989098,6.985731
SEE991630526568,1.2,Mineralölprodukte,1999-01-01,50.990571,6.981525
SEE957521056309,0.033,Erdgas,2016-08-23,52.420395,13.523991
SEE936501361879,0.05,Erdgas,2015-12-16,50.08378,9.061604
SEE933992928857,0.504,Mineralölprodukte,2012-01-01,50.990571,6.981525
SEE956913516766,0.022,Erdgas,2020-11-10,,
SEE968330615861,0.0094,Erdgas,2012-08-06,,
SEE918062679709,0.00556,Mineralölprodukte,2014-07-29,,
SEE991633903854,0.02,Erdgas,2013-03-08,,
SEE909392903527,0.022,Erdgas,2020-11-10,,
SEE986897933303,0.006,Wärme,2016-07-07,,
SEE981155003910,0.021,Erdgas,2021-01-29,,
SEE996019978228,0.23,Erdgas,2015-12-04,49.514455,11.044568
SEE987177411467,1.0,Mineralölprodukte,2018-01-29,54.037623,6.560927
SEE941420522768,0.022,Erdgas,2020-11-05,,
SEE986372818309,0.016,andere Gase,2017-04-12,,
SEE982849614375,0.0075,andere Gase,2016-12-06,,
SEE948798549045,0.0047,Erdgas,2005-03-03,,
SEE917492263670,0.00075,Erdgas,2018-04-24,,
SEE915085606668,0.00556,andere Gase,2013-10-28,,
SEE993010708366,0.0072,andere Gase,2018-08-07,,
SEE930087932980,0.0055,andere Gase,2015-10-28,,
SEE978343049560,0.0055,Erdgas,2013-05-23,,
SEE920606863451,0.0055,Erdgas,2009-01-02,,
SEE984246518041,0.0007,Erdgas,2017-06-08,,
SEE903753121476,0.0055,Erdgas,2011-09-16,,
SEE953576749777,0.0055,Erdgas,2016-12-28,,
SEE992548362316,0.0055,Erdgas,2015-11-04,,
SEE924188253242,0.0055,Erdgas,2010-10-27,,
SEE957447996543,0.012,Erdgas,2011-11-03,,
SEE951654652643,0.001,Erdgas,2013-11-13,,
SEE973226344589,0.0053,Mineralölprodukte,2012-08-09,,
SEE966150405259,0.0053,Mineralölprodukte,2003-08-20,,
SEE921359207011,0.0053,Mineralölprodukte,2003-08-20,,
SEE923368817748,0.0055,Erdgas,2007-03-28,,
SEE917751369297,0.0053,Mineralölprodukte,2005-05-05,,
SEE910410691067,0.0053,Mineralölprodukte,2003-08-20,,
SEE988076668440,0.0055,Erdgas,2017-02-06,,
SEE991046263217,0.0047,Erdgas,2010-05-28,,
SEE995512229073,0.0055,Erdgas,2014-04-14,,
SEE936314570710,0.005965,Erdgas,2020-04-20,,
SEE933403926755,0.0055,Erdgas,2010-10-21,,
SEE962000483392,0.0053,Mineralölprodukte,2012-10-09,,
SEE983790521811,0.008901,Erdgas,2017-10-19,,
SEE934089747337,0.0055,Erdgas,2009-01-01,,
SEE999482718193,0.033,Erdgas,2015-08-20,47.784342,9.657792
SEE984180659244,0.0055,Erdgas,2013-09-27,,
SEE976536401058,0.0055,Erdgas,2009-01-01,,
SEE949486012681,0.0055,Erdgas,2009-10-30,,
SEE912767503505,0.0055,Erdgas,2009-12-17,,
SEE950517115790,0.0053,Mineralölprodukte,2005-10-21,,
SEE975486816653,0.0015,Erdgas,2018-06-15,,
SEE964370692770,0.0075,andere Gase,2013-01-24,,
SEE998815662554,0.0055,andere Gase,2009-11-20,,
SEE995548060657,0.0056,andere Gase,2014-07-17,,
SEE972963393911,0.0055,Erdgas,2014-07-30,,
SEE937625988379,0.0072,Erdgas,2017-03-15,,
SEE934619904490,0.0055,Erdgas,2002-04-02,,
SEE947605440896,0.0055,andere Gase,2005-11-15,,
SEE927995683547,0.015,Erdgas,2020-07-30,,
SEE937000700893,0.005,Mineralölprodukte,2012-11-26,,
SEE935099982558,0.48,Mineralölprodukte,2020-12-21,52.205707,7.056071
SEE940361991800,0.015,andere Gase,2017-12-13,,
SEE912741729686,0.04,Erdgas,2020-05-13,51.260947,6.679671
SEE952170305402,0.00075,Erdgas,2020-10-01,,
SEE961743090553,0.015,Erdgas,2018-07-19,,
SEE918589857727,0.0055,Erdgas,2009-10-01,,
SEE969192095549,0.0047,Erdgas,2009-12-01,,
SEE919944723848,0.00075,Erdgas,2021-01-05,,
SEE918784286216,0.00075,Erdgas,2016-06-28,,
SEE938327810197,0.0047,Erdgas,2005-10-19,,
SEE945973152984,0.0047,Erdgas,2018-12-18,,
SEE985144143090,0.015,andere Gase,2012-11-01,,
SEE940721986118,0.0055,Erdgas,2016-05-02,,
SEE996755798777,0.019,Erdgas,2011-07-12,,
SEE921080015749,0.00075,Erdgas,2016-10-15,,
SEE965119062960,0.02,Erdgas,2014-12-19,,
SEE920905518151,0.0050999999999999,Erdgas,2015-07-30,,
SEE900593289304,0.0055,Erdgas,2011-11-07,,
SEE909378109189,0.05,Erdgas,2003-08-07,50.653624,7.961494
SEE965029441305,0.0009,Erdgas,2015-08-03,,
SEE996776875129,0.001,Erdgas,2013-07-18,,
SEE965602836498,0.05,Erdgas,2013-12-23,50.655919,7.958754
SEE994104737798,0.012,Mineralölprodukte,2007-11-06,,
SEE996814689626,0.0055,Erdgas,2015-12-15,,
SEE938313657591,0.0008,Erdgas,2014-01-01,,
SEE999536623138,0.00381,Erdgas,2014-04-01,,
SEE947847757271,0.034,Erdgas,2016-04-28,53.957935,14.165608
SEE912041661198,0.02,Erdgas,2016-06-13,,
SEE984588824916,0.015,Mineralölprodukte,2007-12-21,,
SEE918629016909,0.00381,Erdgas,2014-04-02,,
SEE985649265747,0.0055,Erdgas,2014-05-28,,
SEE932612362361,0.00075,Erdgas,2021-01-26,,
SEE982800705005,0.0055,Erdgas,2009-03-30,,
SEE934641278750,0.0050999999999999,Mineralölprodukte,2017-11-29,,
SEE981798218771,0.05,Erdgas,2015-09-15,49.7479,6.656171
SEE984282669813,0.0053,Mineralölprodukte,2003-11-11,,
SEE976656157088,0.00075,Erdgas,2018-06-05,,
SEE936580487811,0.0055,Erdgas,2016-03-07,,
SEE994832144288,0.0055,Erdgas,1997-10-01,,
SEE974661447330,0.0055,Erdgas,2009-05-12,,
SEE928511532332,0.02,Erdgas,2014-07-29,,
SEE913670871026,0.0055,Erdgas,2012-09-27,,
SEE936063844353,0.0053,Mineralölprodukte,2016-02-18,,
SEE904582132527,0.016,Erdgas,2015-10-21,,
SEE927929214342,0.005,Erdgas,2012-08-31,,
SEE916401250077,0.06,Erdgas,2019-11-12,51.276642,6.616769
SEE923906225059,0.0055,Mineralölprodukte,2012-02-28,,
SEE957511333304,0.02,Mineralölprodukte,2002-11-14,,
SEE954284021346,0.00075,Erdgas,2018-08-14,,
SEE980329008140,0.05,Erdgas,2007-12-14,53.10814,7.357471
SEE972117169546,0.00421,Erdgas,2011-09-09,,
SEE900364034072,6.5,Erdgas,2003-01-01,49.17407,9.20963
SEE928374959529,0.001,Erdgas,2013-04-18,,
SEE914166199396,0.005,Erdgas,2004-05-03,,
SEE921090692213,0.0047,Erdgas,2010-03-26,,
SEE941974284600,0.005,Erdgas,2004-05-03,,
SEE912314417743,0.0055,Erdgas,2016-11-07,,
SEE993549711790,0.015,Erdgas,2005-12-08,,
SEE997494709840,0.605,Mineralölprodukte,1999-07-01,50.962529,10.995237
SEE999911993986,0.0053,Mineralölprodukte,2007-01-01,,
SEE916815446110,0.0015,Erdgas,2015-09-09,,
SEE957300750428,0.046,Erdgas,2007-12-12,47.582135,10.569489
SEE944909249583,0.00075,Erdgas,2017-05-31,,
SEE908242313172,0.00075,Erdgas,2018-10-16,,
SEE912332379764,0.441,Mineralölprodukte,1998-07-01,52.121816,11.639728
SEE917096339719,0.015,Erdgas,2021-01-25,,
SEE976701640985,0.0055,Erdgas,2014-05-20,,
SEE915838158086,0.006,Erdgas,2013-09-24,,
SEE993051791938,0.005,Erdgas,2007-06-18,,
SEE983482618010,0.00075,Erdgas,2017-05-02,,
SEE953072164067,0.0055,Erdgas,2009-09-17,,
SEE992983003782,0.0053,Mineralölprodukte,2003-04-30,,
SEE925514080174,0.005,Erdgas,2005-09-27,,
SEE959990026593,0.00556,Mineralölprodukte,2012-12-03,,
SEE911679394430,0.015,Erdgas,2020-06-17,,
SEE995187015674,0.0011,Erdgas,2017-11-21,,
SEE920542019035,0.005,Erdgas,2013-01-02,,
SEE901389187477,0.872,Mineralölprodukte,2016-07-01,51.481235,11.964677
SEE976752380465,0.02,Erdgas,2020-12-18,,
SEE994095659086,0.0055,Erdgas,2014-07-30,,
SEE920422071726,0.00538,Erdgas,2007-08-30,,
SEE936530983837,0.015,Erdgas,2015-06-18,,
SEE942999907604,0.0055,Erdgas,2010-10-15,,
SEE956742397840,0.005,Mineralölprodukte,2007-05-25,,
SEE977995436841,0.0055,Erdgas,2018-09-13,,
SEE922675023767,0.011,Erdgas,2010-10-25,,
SEE921965376309,0.015,Erdgas,2011-06-07,,
SEE900523725407,0.0025,Erdgas,2016-07-12,,
SEE974122331567,0.00345,Wärme,2010-06-16,,
SEE933957501569,0.049,Erdgas,2014-01-29,50.418631,8.098083
SEE967325628305,0.0047,Erdgas,2012-02-03,,
SEE921128111471,0.02,Erdgas,2012-11-29,,
SEE964594248562,0.001,Erdgas,2016-12-15,,
SEE949830000494,0.0013,Erdgas,2017-06-07,,
SEE948476664787,0.00075,Erdgas,2016-08-22,,
SEE997341611869,0.002,Erdgas,2019-07-10,,
SEE978577189407,0.0047,Erdgas,2004-02-09,,
SEE974116134709,0.07,Erdgas,2013-04-24,48.340658,7.879321
SEE914885597206,0.00516,Mineralölprodukte,2005-02-26,,
SEE995654478001,0.05,Erdgas,2015-12-18,48.73521,9.285885
SEE970708558311,0.0055,Erdgas,2012-02-17,,
SEE921884492425,0.0053,Mineralölprodukte,2010-12-16,,
SEE984372408179,0.00306,Erdgas,2013-07-09,,
SEE979986721622,0.0055,Erdgas,2005-07-29,,
SEE995283217705,0.0047,andere Gase,2012-02-08,,
SEE996202107343,0.0075,Erdgas,2014-10-27,,
SEE916084251101,0.065,Erdgas,2013-09-24,49.85866,8.642111
SEE905159484643,0.0055,Erdgas,2012-06-27,,
SEE962922513498,0.0055,Erdgas,2015-12-23,,
SEE961211675879,0.0055,Erdgas,2009-01-20,,
SEE986411982831,0.0055,Erdgas,2014-10-17,,
SEE921715499548,0.0055,Erdgas,2013-07-16,,
SEE957968231192,0.05,Erdgas,2021-01-06,50.54628,7.140564
SEE968669411592,0.0053,Mineralölprodukte,2021-04-30,,
SEE900038461029,0.015,Erdgas,2013-02-06,,
SEE922010614735,0.0055,Erdgas,2005-07-01,,
SEE924019270530,0.0055,Erdgas,2009-01-05,,
SEE945006552071,0.014941,andere Gase,2016-12-23,,
SEE913902403551,0.011,Erdgas,2015-12-15,,
SEE904703836174,0.0053,Mineralölprodukte,2017-12-18,,
SEE944063318385,0.006,Erdgas,2016-03-31,,
SEE977558354223,0.0495,Erdgas,2014-07-25,52.337836,8.041192
SEE988632089580,0.011,Erdgas,2003-12-04,,
SEE990387519625,0.0055,Erdgas,2013-06-06,,
SEE948695992951,0.0055,Erdgas,2013-08-09,,
SEE900666177620,0.006,Erdgas,2017-01-12,,
SEE959461874289,0.0055,Mineralölprodukte,2003-03-05,,
SEE938408422660,0.0055,andere Gase,2011-11-22,,
SEE917171754963,0.0055,Erdgas,2013-10-25,,
SEE944249558505,0.003,Erdgas,2011-04-01,,
SEE912370451316,0.0055,Erdgas,2011-09-27,,
SEE974186004629,0.0047,Erdgas,2013-01-25,,
SEE944663550741,0.02,Erdgas,2017-09-13,,
SEE967111144866,0.0055,Erdgas,2012-11-20,,
SEE940316872598,0.0055,Erdgas,2003-01-01,,
SEE924591745792,0.005416,Erdgas,2018-11-22,,
SEE904933673747,0.0055,Erdgas,2007-06-14,,
SEE951625278049,0.2,Erdgas,2010-02-24,49.35848,8.146204
SEE957643447931,0.005416,Erdgas,2019-02-26,,
SEE968516220261,0.0053,Mineralölprodukte,2012-12-13,,
SEE963271061500,0.011,Erdgas,2010-03-31,,
SEE932924789788,0.0053,Mineralölprodukte,2002-04-02,,
SEE936328882946,0.001,Erdgas,2013-12-11,,
SEE990033087393,0.0085,Erdgas,2016-12-09,,
SEE926295478334,0.0075,andere Gase,2016-01-27,,
SEE907985249489,0.00075,Erdgas,2020-01-15,,
SEE970607885082,0.00075,Erdgas,2016-09-30,,
SEE924145027176,0.015,Erdgas,2017-09-22,,
SEE908350263482,0.0056,Erdgas,2013-12-03,,
SEE915808311756,0.0055,Mineralölprodukte,2004-04-21,,
SEE963977980808,0.0055,Erdgas,2005-05-16,,
SEE987850760202,0.00075,Erdgas,2017-01-25,,
SEE942145617708,0.0053,Mineralölprodukte,2009-01-22,,
SEE928414930570,0.02,andere Gase,2015-07-17,,
SEE982606114193,0.0053,Mineralölprodukte,2004-01-09,,
SEE926554642155,0.0055,Erdgas,2009-06-01,,
SEE981630292099,0.0055,Erdgas,2009-06-01,,
SEE947477835264,0.0046,Erdgas,2009-11-09,,
SEE915153992945,0.0053,Mineralölprodukte,2005-12-14,,
SEE925720506642,16.8,Erdgas,1962-01-01,50.891251,9.994601
SEE955184188030,0.0065,Mineralölprodukte,2009-11-30,,
SEE979861364876,52.7,Erdgas,2009-07-02,50.891251,9.994601
SEE993412996354,12.07,Erdgas,1967-01-01,50.891251,9.994601
SEE975193004329,28.0,Erdgas,1982-01-01,50.891251,9.994601
SEE920201147345,5.0,Wärme,1974-01-01,50.891251,9.994601
SEE931225888329,0.0055,Erdgas,2003-10-30,,
SEE963306795134,0.0055,Erdgas,2006-07-25,,
SEE907064154956,5.67,Erdgas,2017-07-02,50.848488,9.957986
