bus_id,capacity_mw,plant_count,carrier
37086.0,57.08246999999998,2201,solar
37087.0,41.41232499999998,1078,solar
37088.0,73.76464200000002,2614,solar
37089.0,58.15919200000002,3344,solar
37090.0,30.73568400000001,2073,solar
37091.0,66.03629799999996,2792,solar
37092.0,56.256067999999985,1722,solar
37094.0,48.80446599999999,2315,solar
37095.0,33.05487700000002,1982,solar
37096.0,3.15935,79,solar
37097.0,16.611859999999997,1152,solar
37098.0,26.929249,1165,solar
37099.0,18.089579000000008,1410,solar
37100.0,21.454247000000024,2097,solar
37101.0,6.9178409999999975,714,solar
37102.0,12.919712999999994,1184,solar
37103.0,30.89811600000001,1693,solar
37104.0,4.247007999999999,481,solar
37105.0,8.788042,738,solar
37106.0,76.20571499999991,3601,solar
37107.0,2.9999719999999996,215,solar
37108.0,43.67293400000002,3353,solar
37109.0,8.560991999999997,1119,solar
37110.0,19.150280000000027,1940,solar
37111.0,4.277749999999999,318,solar
37112.0,15.067640999999995,1077,solar
37113.0,18.863339,1245,solar
37114.0,26.801357000000028,1778,solar
37116.0,25.673503999999987,3185,solar
37118.0,3.598253,244,solar
37119.0,54.245667000000026,3097,solar
37120.0,5.510165999999991,826,solar
37122.0,7.909193999999997,743,solar
37123.0,24.323108000000005,1652,solar
37124.0,20.227808,1891,solar
37125.0,29.560443000000006,1846,solar
37126.0,12.526494999999999,913,solar
37128.0,7.158945999999994,890,solar
37129.0,22.22770700000004,2316,solar
37130.0,53.45251799999994,1386,solar
37131.0,5.3569389999999935,728,solar
37132.0,55.73189000000005,1932,solar
37133.0,22.027296,1701,solar
37134.0,37.88196199999999,1227,solar
37136.0,23.593809,1812,solar
37137.0,19.573176000000004,876,solar
37138.0,9.361208,817,solar
37139.0,11.414532999999995,805,solar
37140.0,48.43525199999999,2179,solar
37141.0,12.642965,1170,solar
37142.0,5.602894999999999,609,solar
37143.0,30.906884000000005,1291,solar
37144.0,14.280839000000011,317,solar
37145.0,7.255904,448,solar
37146.0,39.94622100000003,2751,solar
37147.0,14.155666999999994,1219,solar
37149.0,114.02526600000002,6076,solar
37150.0,36.813399999999994,2200,solar
37151.0,30.67492300000003,1480,solar
37152.0,20.400291000000006,1471,solar
37153.0,76.314951,1425,solar
37156.0,86.777348,3613,solar
37157.0,32.689149,1415,solar
37158.0,40.729510000000005,1053,solar
37159.0,8.510933000000001,832,solar
37160.0,72.20266500000002,4368,solar
37161.0,16.48468299999999,1673,solar
37162.0,13.861249000000026,824,solar
37163.0,20.094552999999994,1188,solar
37164.0,45.410742,3040,solar
37165.0,24.183530000000005,330,solar
37166.0,1.3604080000000003,213,solar
37168.0,30.328806000000025,2389,solar
37169.0,49.48006000000002,3659,solar
37170.0,51.75032300000004,3618,solar
37171.0,30.926071999999998,2218,solar
37172.0,40.62264500000002,3508,solar
37173.0,16.841876999999997,1804,solar
37174.0,70.34247,4575,solar
37175.0,8.143162999999998,824,solar
37176.0,74.010547,2967,solar
37178.0,43.327527,2002,solar
37179.0,69.10840199999998,2862,solar
37180.0,67.959535,2082,solar
37181.0,30.860045999999997,2185,solar
37182.0,71.34982199999999,3938,solar
37183.0,19.625693999999996,1290,solar
37184.0,73.62204400000005,4206,solar
37185.0,70.09389399999998,4488,solar
37186.0,9.750736999999996,756,solar
37187.0,8.598917,923,solar
37188.0,80.67313900000003,4241,solar
37190.0,19.751038,1792,solar
37191.0,67.377782,4034,solar
37192.0,14.884821,1611,solar
37193.0,25.763715999999995,2198,solar
37196.0,10.290671999999999,799,solar
37198.0,5.694276999999986,1015,solar
37199.0,11.701223000000002,1364,solar
37200.0,33.073594000000014,1173,solar
37201.0,14.806121999999998,1186,solar
37202.0,85.76695099999998,6296,solar
37203.0,23.189961000000025,1880,solar
37204.0,11.26091000000001,693,solar
37205.0,6.649110999999995,913,solar
37206.0,17.109776,1182,solar
37210.0,10.845656000000005,965,solar
37211.0,17.751357999999986,1407,solar
37212.0,25.53032000000003,1911,solar
37213.0,10.91007,782,solar
37214.0,16.261146999999998,2011,solar
37215.0,32.724763,2108,solar
37216.0,37.46230200000001,2449,solar
37217.0,9.832210999999997,1112,solar
37218.0,26.797927999999985,2998,solar
37220.0,23.50054600000006,1930,solar
37221.0,38.43178300000003,2345,solar
37222.0,35.184729000000004,1668,solar
37224.0,12.104636999999999,635,solar
37226.0,10.956931999999995,1012,solar
37227.0,10.908127999999998,948,solar
37230.0,19.103404999999995,992,solar
37231.0,25.313696000000007,1790,solar
37233.0,27.44712900000001,3439,solar
37234.0,11.978709000000002,1297,solar
37235.0,37.269633,2719,solar
37236.0,23.785255999999997,1704,solar
37237.0,8.061596999999995,1010,solar
37238.0,2.5561599999999998,226,solar
37239.0,35.127048999999985,778,solar
37240.0,25.095237,1770,solar
37242.0,4.845721999999995,698,solar
37243.0,72.995163,996,solar
37245.0,44.53389000000003,1911,solar
37246.0,123.62768999999999,2121,solar
37247.0,89.0195260000001,2394,solar
37248.0,6.463468000000001,558,solar
37249.0,15.812775,354,solar
37250.0,24.051329,1824,solar
37251.0,21.891591000000002,1131,solar
37252.0,31.049995,740,solar
37253.0,14.593813999999997,1118,solar
37254.0,15.247119999999994,1717,solar
37255.0,12.841498,690,solar
37257.0,3.4476149999999994,555,solar
37258.0,46.65435800000004,1721,solar
37259.0,8.765919999999994,1232,solar
37260.0,10.591733999999994,1084,solar
37261.0,14.581059000000003,1697,solar
37262.0,137.59203799999995,5281,solar
37263.0,28.845637000000053,2677,solar
37264.0,15.59773199999999,539,solar
37265.0,57.34282799999996,2663,solar
37266.0,73.70930400000003,2379,solar
37267.0,21.44405800000006,1508,solar
37269.0,53.198830999999984,2630,solar
37270.0,62.03417300000001,1946,solar
37271.0,62.21564200000002,4346,solar
37274.0,49.26467199999987,2489,solar
37275.0,64.40533000000002,2573,solar
37276.0,17.96422799999999,1565,solar
37277.0,21.71185700000001,1883,solar
37278.0,11.554079000000016,1048,solar
37280.0,3.504665000000001,283,solar
37281.0,7.958838999999998,686,solar
37283.0,28.915413000000054,2633,solar
37285.0,24.471780999999996,1613,solar
37286.0,38.241651999999995,2148,solar
37287.0,16.777223999999997,1423,solar
37289.0,24.724944000000008,1409,solar
37290.0,61.540234,3729,solar
37292.0,28.87691400000002,977,solar
37293.0,12.337020000000004,375,solar
37295.0,15.057649000000007,837,solar
37297.0,26.965349999999994,972,solar
37298.0,45.244232000000004,1478,solar
37299.0,46.91953999999996,804,solar
37300.0,16.857446000000007,854,solar
37301.0,14.615158000000001,1152,solar
37302.0,36.56497200000002,1382,solar
37303.0,39.28916,3331,solar
37304.0,36.56079599999999,2033,solar
37305.0,15.185638,1242,solar
37306.0,34.215362999999996,1839,solar
37307.0,37.64307299999998,3664,solar
37308.0,42.433037,2843,solar
37309.0,35.31537400000002,2746,solar
37310.0,10.744421000000003,785,solar
37313.0,11.207862000000004,799,solar
37315.0,3.2159800000000005,317,solar
37316.0,112.08739900000008,336,solar
37318.0,124.36714400000001,8983,solar
37320.0,78.072002,5344,solar
37321.0,60.23121699999998,4038,solar
37323.0,4.780010999999994,587,solar
37324.0,4.506946999999999,259,solar
37325.0,4.874388000000001,421,solar
37326.0,45.719145,2454,solar
37328.0,102.251227,3367,solar
37329.0,66.32438700000002,3667,solar
37330.0,81.697522,4468,solar
37331.0,37.051175000000015,1892,solar
37332.0,88.43687099999997,3536,solar
37333.0,54.861925000000014,2328,solar
37334.0,26.359671000000017,1800,solar
37336.0,19.478420999999997,1383,solar
37337.0,13.950431999999994,2138,solar
37338.0,24.37924000000004,1203,solar
37340.0,29.174698000000006,1614,solar
37341.0,81.606418,3420,solar
37342.0,5.102192999999999,171,solar
37345.0,54.84267700000001,4776,solar
37346.0,9.251271999999995,1020,solar
37349.0,35.955874999999985,4103,solar
37350.0,7.011248999999999,859,solar
37352.0,17.58383300000001,1105,solar
37355.0,13.739159000000019,1115,solar
37356.0,199.138852,7092,solar
37357.0,50.533609000000006,2664,solar
37359.0,23.687471000000006,1672,solar
37360.0,15.051648999999998,912,solar
37361.0,16.623116000000003,761,solar
37362.0,31.971157000000005,1040,solar
37363.0,14.175481999999992,1674,solar
37364.0,34.54313199999999,1094,solar
37366.0,5.927034999999992,920,solar
37368.0,78.82236600000002,1191,solar
37369.0,2.768218999999998,490,solar
37370.0,44.58735299999997,2827,solar
37372.0,1.9420400000000002,132,solar
37373.0,7.843867999999997,648,solar
37378.0,40.117119000000024,3089,solar
37379.0,9.477433999999997,695,solar
37380.0,10.473406999999993,1142,solar
37381.0,9.491893999999998,682,solar
37383.0,46.109158000000015,2803,solar
37384.0,19.745346000000005,496,solar
37385.0,13.767247999999999,970,solar
37386.0,3.541645,321,solar
37387.0,52.31196400000003,2755,solar
37388.0,12.014201000000003,610,solar
37389.0,36.149434000000014,2263,solar
37390.0,16.63835300000003,1645,solar
37391.0,18.31355099999999,875,solar
37392.0,49.15023200000002,2792,solar
37393.0,7.365529999999998,434,solar
37394.0,21.080644000000028,1607,solar
37396.0,5.763369999999994,726,solar
37397.0,14.488935000000012,1250,solar
37398.0,7.802840999999999,488,solar
37399.0,10.317474999999998,924,solar
37400.0,7.948753,789,solar
37403.0,6.393390000000001,452,solar
37404.0,54.81250100000003,3521,solar
37405.0,21.937170000000037,1957,solar
37407.0,79.00963499999999,2913,solar
37408.0,18.217968,1428,solar
37409.0,22.659399000000004,968,solar
37412.0,23.270781000000003,1104,solar
37414.0,47.09562700000001,4025,solar
37416.0,18.782504999999997,1003,solar
37417.0,46.34401099999998,1563,solar
37418.0,7.133380999999998,732,solar
37421.0,17.04028300000001,1843,solar
37423.0,18.47606100000003,1497,solar
37424.0,11.389440999999998,512,solar
37426.0,13.575949000000005,1047,solar
37427.0,32.258410000000026,1854,solar
37428.0,34.123786000000024,2513,solar
37431.0,60.8926169999999,3761,solar
37432.0,35.74300500000002,2508,solar
37433.0,49.390758000000034,3914,solar
37435.0,21.006764999999998,1332,solar
37436.0,19.03813800000002,1813,solar
37437.0,45.738752000000005,1839,solar
37438.0,80.98204699999998,3610,solar
37439.0,52.67691200000003,3453,solar
37440.0,38.94898300000001,2907,solar
37441.0,95.40858099999997,2439,solar
37442.0,55.13440300000002,3429,solar
37443.0,5.728770999999996,831,solar
37444.0,5.777615999999991,767,solar
37445.0,115.90399699999978,5798,solar
37446.0,69.66887399999997,3683,solar
37447.0,7.173164,498,solar
37448.0,31.434847000000005,2305,solar
37449.0,8.603657999999998,464,solar
37450.0,57.21924300000002,4747,solar
37451.0,12.168188999999995,1273,solar
37452.0,24.641700000000004,1850,solar
37453.0,14.737480000000001,1350,solar
37455.0,8.982215,280,solar
37458.0,18.039798,828,solar
37459.0,5.446074999999993,647,solar
37460.0,83.02952899999998,3499,solar
37461.0,20.006121,1725,solar
37462.0,14.954265,945,solar
37463.0,15.990479000000022,1240,solar
37464.0,9.543996,894,solar
37465.0,11.754246999999996,980,solar
37466.0,15.268737999999992,1702,solar
37472.0,9.769160999999997,936,solar
37476.0,7.815812999999993,1233,solar
37477.0,12.686410999999998,1059,solar
37478.0,64.45693899999998,3641,solar
37479.0,38.72446399999999,2274,solar
37480.0,21.712284000000004,928,solar
37481.0,14.121316,1404,solar
37482.0,46.240163,1809,solar
37483.0,67.556835,2656,solar
37484.0,130.72766899999996,4219,solar
37485.0,95.30222300000003,4138,solar
37486.0,10.696883,930,solar
37487.0,51.24013299999999,1871,solar
37488.0,35.69124400000004,2617,solar
37489.0,22.561689,1374,solar
37491.0,36.877432,1695,solar
37492.0,16.50643499999999,1766,solar
37495.0,20.964061999999995,775,solar
37496.0,2.809046000000001,396,solar
37497.0,14.414237000000012,1227,solar
37498.0,57.68299400000001,2708,solar
37499.0,26.06660500000003,1617,solar
37500.0,88.96520400000003,1916,solar
37501.0,70.017536,3766,solar
37502.0,52.764562999999995,2352,solar
37503.0,60.24205899999999,1667,solar
37504.0,46.62999499999999,1479,solar
37505.0,35.454843,1533,solar
37506.0,7.161120999999998,635,solar
37507.0,59.91803300000001,2198,solar
37508.0,39.540972000000025,2875,solar
37509.0,25.133726999999997,2608,solar
37511.0,27.733803999999992,913,solar
37512.0,3.4541399999999998,309,solar
37515.0,7.393842999999998,351,solar
37518.0,9.476223000000013,681,solar
37520.0,71.44816099999977,3658,solar
37521.0,28.836337,1704,solar
37524.0,9.103839999999995,1047,solar
37525.0,29.872402000000037,2965,solar
37526.0,3.020945999999997,544,solar
37527.0,29.12746400000004,1462,solar
37528.0,0.7056119999999999,215,solar
37532.0,37.732130000000026,1587,solar
37533.0,10.313234,629,solar
37534.0,36.31884299999998,929,solar
37535.0,19.678507,498,solar
37536.0,5.743223,522,solar
37537.0,19.427705,663,solar
37538.0,8.398733999999997,972,solar
37539.0,23.851394000000035,1413,solar
37540.0,4.612025000000001,311,solar
37543.0,2.5704829999999994,242,solar
37544.0,10.136217,361,solar
37545.0,22.21450600000002,1833,solar
37546.0,37.292902,788,solar
37549.0,4.034946,183,solar
37550.0,14.291236999999994,1658,solar
37552.0,21.717784999999992,1455,solar
37553.0,15.217590999999999,1261,solar
37555.0,45.34967000000004,2559,solar
37556.0,34.258216000000075,2914,solar
37557.0,82.98355800000002,4320,solar
37558.0,2.3381079999999996,171,solar
37560.0,11.479736,701,solar
37561.0,15.117971000000006,648,solar
37562.0,20.872228,1599,solar
37564.0,52.42759600000001,3119,solar
37565.0,11.296579999999999,212,solar
37567.0,23.397558,1999,solar
37568.0,17.331733000000014,1449,solar
37569.0,47.565614,1764,solar
37570.0,45.55094200000002,2471,solar
37571.0,50.393998999999944,3697,solar
37572.0,15.350047999999997,617,solar
37574.0,9.907179999999997,595,solar
37575.0,26.32466500000001,1608,solar
37576.0,8.133062999999998,685,solar
37577.0,12.003655000000002,611,solar
37578.0,34.84853,2545,solar
37579.0,99.109567,4094,solar
37580.0,10.368073999999993,896,solar
37581.0,29.315864000000005,1262,solar
37582.0,20.479663000000016,1347,solar
37583.0,23.415895000000003,2227,solar
37584.0,9.066242,526,solar
37585.0,20.022469,1372,solar
37587.0,43.14224999999995,2147,solar
37588.0,8.246477000000006,351,solar
37589.0,9.520845000000001,189,solar
37590.0,23.038795000000036,909,solar
37591.0,16.241332000000025,1639,solar
37593.0,22.17653500000001,934,solar
37595.0,38.51461900000001,2056,solar
37596.0,36.20373300000001,1969,solar
37597.0,33.78472600000003,2901,solar
37598.0,99.24891799999996,3110,solar
37600.0,13.333125999999996,1201,solar
37601.0,20.641715000000005,1290,solar
37602.0,62.608471000000016,2609,solar
37605.0,73.421353,4481,solar
37606.0,37.481597999999984,4159,solar
37608.0,24.353901,881,solar
37611.0,6.7013929999999995,521,solar
37614.0,62.28217299999992,1125,solar
37615.0,5.963968999999998,747,solar
37616.0,22.614704000000007,1798,solar
37618.0,34.444870000000016,1970,solar
37619.0,32.43966700000001,2855,solar
37620.0,47.83257400000003,2696,solar
37621.0,58.854192,3014,solar
37623.0,33.37632100000002,2786,solar
37624.0,12.74975300000001,1452,solar
37625.0,27.220206000000005,1133,solar
37626.0,45.370564999999985,1487,solar
37628.0,43.306119,3780,solar
37629.0,31.22749700000001,1988,solar
37630.0,14.376839000000004,1179,solar
37631.0,14.171989,704,solar
37632.0,94.91031399999987,1605,solar
37633.0,37.816180999999986,3250,solar
37634.0,20.6591,1854,solar
37636.0,46.74034999999999,3200,solar
37637.0,25.189491000000018,1359,solar
37640.0,8.801670999999999,660,solar
37641.0,9.928819999999996,747,solar
37642.0,40.50703799999994,1601,solar
37644.0,19.340418000000017,1780,solar
37645.0,10.443372999999998,673,solar
37647.0,16.98737500000001,1601,solar
37648.0,22.232033999999985,1091,solar
37649.0,16.607495000000025,1458,solar
37650.0,52.704747000000005,2110,solar
37651.0,35.86683900000002,2552,solar
37654.0,48.7332369999999,2776,solar
37655.0,22.214763999999995,2057,solar
37656.0,19.785931999999995,1772,solar
37657.0,15.5791,850,solar
37658.0,47.875662999999925,4961,solar
37659.0,9.009356000000002,1019,solar
37660.0,25.782577999999994,2041,solar
37661.0,15.711826999999996,1272,solar
37662.0,22.066245999999996,1411,solar
37663.0,34.995619999999995,2746,solar
37664.0,15.263685,896,solar
37667.0,29.83905800000002,2021,solar
37668.0,13.188415000000003,1046,solar
37669.0,27.390828000000003,2801,solar
37670.0,61.034169000000006,3306,solar
37671.0,48.920693,2138,solar
37673.0,9.923694999999991,997,solar
37674.0,3.5471720000000007,541,solar
37675.0,11.849228999999996,1068,solar
37677.0,9.271822,353,solar
37678.0,10.409530999999989,1663,solar
37679.0,58.84466900000001,2811,solar
37680.0,22.770595999999998,1696,solar
37681.0,15.913370000000002,690,solar
37683.0,14.237897999999998,1425,solar
37684.0,21.457374999999992,1989,solar
37685.0,7.254095000000001,536,solar
37686.0,1.785626,146,solar
37687.0,40.76244400000001,2990,solar
37689.0,5.7515899999999975,493,solar
37690.0,16.428212000000002,1399,solar
37691.0,9.484325000000009,744,solar
37694.0,49.048102000000014,1957,solar
37695.0,51.339490000000055,4575,solar
37696.0,43.90831900000001,1734,solar
37697.0,9.674252999999995,763,solar
37698.0,4.254391999999994,593,solar
37699.0,14.96131800000002,969,solar
37700.0,47.97898700000003,3519,solar
37701.0,11.490606000000001,976,solar
37702.0,22.455856999999998,2049,solar
37703.0,23.453454999999995,1960,solar
37704.0,10.214977000000001,319,solar
37706.0,7.6667099999999975,391,solar
37708.0,6.620930999999999,489,solar
37710.0,15.961329,2083,solar
37711.0,15.958533000000006,697,solar
37712.0,22.859745000000025,1069,solar
37715.0,8.294615999999998,497,solar
37716.0,20.58765800000001,368,solar
37717.0,22.348656000000005,430,solar
37718.0,32.10193300000001,817,solar
37719.0,15.445790999999998,871,solar
37720.0,12.621091000000009,1360,solar
37721.0,16.959196000000016,1228,solar
37722.0,13.552558999999999,728,solar
37727.0,52.385591999999896,1551,solar
37728.0,24.61667299999999,552,solar
37729.0,38.56925199999997,548,solar
37730.0,10.107723000000002,644,solar
37731.0,48.85111099999996,1112,solar
37732.0,9.417380000000001,560,solar
37733.0,28.648354000000005,595,solar
37734.0,13.448579000000006,419,solar
37735.0,53.180724999999946,2142,solar
37737.0,24.93834100000001,821,solar
37740.0,43.936038999999994,743,solar
37741.0,1.2337790000000002,120,solar
37743.0,23.52201800000001,664,solar
37744.0,46.711504,1072,solar
37745.0,42.84821000000006,2285,solar
37746.0,43.205843999999864,1932,solar
37747.0,2.134201,107,solar
37748.0,3.1816649999999997,111,solar
37749.0,20.570299999999996,1535,solar
37750.0,51.907596,499,solar
37752.0,14.153482,470,solar
37753.0,14.958436000000013,934,solar
37754.0,48.00275800000004,3492,solar
37755.0,89.59162500000002,2077,solar
37756.0,38.127876,770,solar
37757.0,31.82155900000001,2171,solar
37758.0,21.041403999999993,1080,solar
37762.0,13.536311999999985,1400,solar
37763.0,17.177149,1110,solar
37764.0,38.754828,2538,solar
37765.0,46.108748999999996,2432,solar
37766.0,13.434994999999997,876,solar
37767.0,22.488208000000007,1407,solar
37768.0,52.995832000000014,2350,solar
37772.0,17.064421000000007,1864,solar
37773.0,43.717681000000034,3565,solar
37774.0,49.622373000000024,3435,solar
37775.0,27.971636000000014,1341,solar
37777.0,13.517732,637,solar
37779.0,3.940827999999999,376,solar
37781.0,10.511979000000004,879,solar
37783.0,15.799267999999985,2665,solar
37784.0,17.768467,1460,solar
37785.0,24.153223999999994,2012,solar
37786.0,23.26675400000002,1425,solar
37787.0,9.559527,236,solar
37788.0,21.469366,509,solar
37789.0,10.851542999999994,1424,solar
37790.0,11.338805999999998,932,solar
37791.0,13.707855000000016,579,solar
37792.0,20.60223999999999,494,solar
37793.0,25.73387800000001,1592,solar
37794.0,24.701717000000077,2836,solar
37795.0,8.185925,821,solar
37796.0,12.07118299999999,1349,solar
37797.0,14.810511000000018,1515,solar
37798.0,31.236722,1780,solar
37799.0,10.594494999999998,1063,solar
37802.0,16.572815000000002,1241,solar
37803.0,57.41381600000004,4510,solar
37804.0,10.618745999999993,1061,solar
37805.0,14.026184000000004,1515,solar
37808.0,13.603544000000008,1132,solar
37809.0,15.469782000000015,793,solar
37811.0,10.260308,295,solar
37813.0,6.379174,429,solar
37816.0,7.709868,648,solar
37818.0,39.166724,2497,solar
37819.0,21.010749,1243,solar
37821.0,6.723232,678,solar
37823.0,23.135944,1917,solar
37824.0,33.827743000000005,1922,solar
37825.0,26.085925,2463,solar
37828.0,27.259431,2609,solar
37830.0,20.645463,1532,solar
37831.0,57.22557600000001,2501,solar
37832.0,8.420943000000001,1013,solar
37834.0,11.849895,750,solar
37837.0,3.852915,380,solar
37838.0,22.189125999999998,1715,solar
37839.0,60.70871,2144,solar
37840.0,23.209712000000014,1847,solar
37843.0,4.665258,456,solar
37844.0,21.544037000000003,636,solar
37845.0,7.803012999999998,726,solar
37846.0,9.071150999999999,632,solar
37847.0,16.355710999999992,2259,solar
37848.0,38.655029000000035,2770,solar
37849.0,30.21315000000001,2623,solar
37850.0,32.49946799999999,2415,solar
37851.0,23.009831000000013,1172,solar
37852.0,28.32970299999998,718,solar
37854.0,29.274896999999996,2302,solar
37856.0,22.076303,1592,solar
37857.0,14.128676999999993,1518,solar
37859.0,41.320191000000044,3606,solar
37860.0,7.9868559999999995,651,solar
37861.0,1.213768,199,solar
37862.0,6.462958999999999,220,solar
37865.0,41.318115000000034,2968,solar
37866.0,16.97352000000001,630,solar
37867.0,11.891428000000003,457,solar
37869.0,75.34594700000002,4301,solar
37871.0,64.176705,5564,solar
37876.0,23.564326000000026,2184,solar
37877.0,33.505649000000005,2374,solar
37879.0,14.995555000000005,724,solar
37881.0,55.53786700000001,3875,solar
37882.0,25.73747700000002,566,solar
37883.0,17.148160000000008,382,solar
37884.0,19.265107999999994,756,solar
37885.0,29.18968600000001,2444,solar
37886.0,17.593162000000014,1698,solar
37887.0,17.811959000000005,947,solar
37888.0,20.025057,1362,solar
37889.0,36.384151999999986,2403,solar
37890.0,15.82939,1857,solar
37891.0,19.258314,1181,solar
37892.0,8.74414,735,solar
37894.0,29.391243000000046,3102,solar
37895.0,16.75342600000001,1672,solar
37897.0,33.68570700000006,2754,solar
37898.0,30.234527000000025,1525,solar
37901.0,27.369079000000074,2221,solar
37902.0,26.648040000000012,1721,solar
37904.0,19.211026000000004,828,solar
37905.0,39.409095,1259,solar
37906.0,9.817023000000008,576,solar
37908.0,62.87600299999988,1265,solar
37909.0,54.70979700000003,1390,solar
37910.0,56.253784,1601,solar
37911.0,9.398292,434,solar
37912.0,35.22933200000001,1396,solar
37913.0,62.18944300000001,4988,solar
37915.0,38.895403000000016,1770,solar
37916.0,23.84900000000003,1327,solar
37917.0,4.6939589999999995,400,solar
37918.0,4.153083,320,solar
37919.0,7.856267000000001,585,solar
37920.0,10.338243999999992,1230,solar
37922.0,25.83340800000002,2192,solar
37923.0,18.594181000000017,1187,solar
37924.0,5.138609,218,solar
37925.0,12.965708000000008,938,solar
37928.0,27.62268800000001,789,solar
37929.0,15.895053000000011,1148,solar
37931.0,52.591168999999944,3810,solar
37932.0,19.074267,1352,solar
37933.0,55.92166900000004,3622,solar
37935.0,16.602853000000003,838,solar
37937.0,28.540280999999986,3184,solar
37940.0,19.362764999999996,1222,solar
37941.0,13.014825999999994,1627,solar
37945.0,17.756513999999996,1701,solar
37946.0,10.897240000000005,1118,solar
37947.0,1.268245,77,solar
37948.0,10.494830000000002,314,solar
37949.0,40.50246600000003,2918,solar
37954.0,7.998911000000001,113,solar
37955.0,35.204494,1370,solar
37957.0,24.80655500000001,529,solar
37958.0,30.462831000000012,1096,solar
37959.0,12.602229999999999,539,solar
37960.0,12.589284000000003,305,solar
37962.0,48.653847999999954,1058,solar
37963.0,4.456790000000001,61,solar
37964.0,11.896570000000008,599,solar
37965.0,25.358049999999995,235,solar
37966.0,4.812634999999997,452,solar
37967.0,16.468789000000015,949,solar
37969.0,29.44555699999996,782,solar
37972.0,12.486228,830,solar
37973.0,39.322176,1795,solar
37974.0,21.556076000000008,444,solar
37975.0,3.106124999999999,238,solar
37979.0,3.0955979999999994,382,solar
37980.0,36.159278,1843,solar
37986.0,35.619085,1793,solar
37987.0,54.599187,2650,solar
37988.0,24.74367600000004,2119,solar
37989.0,37.530067000000024,2388,solar
37990.0,52.613049000000004,1963,solar
37991.0,23.784578000000042,2332,solar
37994.0,11.759763999999988,1428,solar
37995.0,59.492232999999956,3797,solar
37996.0,3.735912,232,solar
37998.0,23.19214900000004,2069,solar
38000.0,7.1952099999999914,758,solar
38003.0,37.14886599999989,2317,solar
38004.0,8.077729999999999,843,solar
38005.0,18.80347699999999,909,solar
38006.0,33.856641,2654,solar
38009.0,16.66031200000001,580,solar
38011.0,8.234720999999997,532,solar
38012.0,10.881099000000003,1130,solar
38014.0,10.517066999999999,946,solar
38015.0,19.30632299999999,1578,solar
38017.0,10.939075,741,solar
38018.0,20.102690000000006,417,solar
38019.0,26.455071,2282,solar
38020.0,20.758426,547,solar
38021.0,37.31242100000003,2484,solar
38023.0,3.1758639999999967,603,solar
38024.0,4.676864999999999,184,solar
38026.0,21.066629000000034,1705,solar
38027.0,10.198660999999998,938,solar
38029.0,35.47423500000006,2586,solar
38031.0,10.179373000000002,336,solar
38033.0,4.689475999999993,811,solar
38034.0,8.487727000000003,712,solar
38036.0,32.01152300000004,2385,solar
38037.0,15.906987000000015,1326,solar
38039.0,14.27029800000001,944,solar
38041.0,11.830766,629,solar
38042.0,0.1993,20,solar
38044.0,10.840814000000002,486,solar
38047.0,28.890786000000052,2834,solar
38049.0,12.792218000000005,1136,solar
38051.0,18.405576000000014,1207,solar
38052.0,17.000263,1960,solar
38053.0,16.34810100000001,1017,solar
38054.0,2.4996189999999996,246,solar
38056.0,56.092032999999965,731,solar
38057.0,42.66968000000002,3743,solar
38058.0,7.791374999999999,539,solar
38059.0,56.06961100000002,2694,solar
38060.0,8.225639,451,solar
38061.0,4.435313,482,solar
38064.0,21.026132999999994,1919,solar
38067.0,69.05368100000001,2273,solar
38069.0,14.107369999999996,410,solar
38070.0,10.982259999999998,706,solar
38073.0,45.68831800000003,3369,solar
38075.0,13.093232000000004,915,solar
38076.0,33.010644000000006,2295,solar
38077.0,43.59518699999999,964,solar
38078.0,47.65990700000002,4983,solar
38079.0,18.575633999999997,1103,solar
38080.0,21.66382,810,solar
38082.0,12.217748000000002,995,solar
38083.0,14.421544999999997,524,solar
38087.0,44.36547999999999,1165,solar
38088.0,35.27144100000002,962,solar
38089.0,34.663512,663,solar
38091.0,21.585798,584,solar
38095.0,5.9708,172,solar
38098.0,8.392516999999998,671,solar
38099.0,3.13964,374,solar
38102.0,0.06248599999999999,31,solar
38103.0,26.630518000000006,1304,solar
38104.0,18.09369500000001,877,solar
38105.0,74.81904000000004,1701,solar
38108.0,57.419278999999975,1392,solar
38109.0,4.235256999999998,367,solar
38110.0,46.69867100000003,3190,solar
38111.0,5.762709999999998,332,solar
38113.0,50.98313800000002,2769,solar
38114.0,33.37577300000001,2368,solar
38115.0,8.914865999999996,797,solar
38120.0,27.270957999999982,1369,solar
38121.0,27.015834999999978,222,solar
38123.0,24.411195999999997,2594,solar
38124.0,16.64045500000002,1567,solar
38125.0,28.60802200000002,2250,solar
38127.0,29.339701000000005,1288,solar
38128.0,31.38744,562,solar
38129.0,50.47153500000005,5244,solar
38130.0,21.333394000000013,695,solar
38131.0,14.561760000000001,315,solar
38133.0,36.44118500000002,2175,solar
38134.0,31.938038,1399,solar
38135.0,3.4693609999999984,313,solar
38136.0,30.359817000000007,2164,solar
38137.0,22.622832000000017,1593,solar
38139.0,4.507301999999992,709,solar
38140.0,19.996132999999993,1272,solar
38141.0,165.92503800000023,5474,solar
38142.0,34.055942,924,solar
38145.0,13.61399900000001,718,solar
38147.0,26.373839999999994,1891,solar
38149.0,6.150351999999998,647,solar
38150.0,22.645514999999996,516,solar
