bus_id,carrier,n_units,is_aggregated,p_nom_mw,component
13909,battery,1,True,1.7,storage
13912,battery,1,True,4.0,storage
13913,battery,1,True,0.12,storage
13992,battery,1,True,0.25,storage
13993,battery,1,True,0.07696428571428572,storage
13996,battery,1,True,0.014285714285714287,storage
14013,battery,1,True,0.1,storage
14028,battery,1,True,0.0274,storage
14065,battery,1,True,0.18295774647887325,storage
14068,battery,1,True,0.18295774647887325,storage
14122,battery,0,True,0.0274,storage
14197,battery,0,True,0.732608695652174,storage
14198,battery,0,True,0.732608695652174,storage
14231,battery,1,True,1.0,storage
14267,battery,1,True,0.0368,storage
14269,battery,0,True,0.0368,storage
14282,battery,0,True,4.0,storage
14305,battery,1,True,0.18295774647887325,storage
14309,battery,1,True,0.18295774647887325,storage
14310,battery,1,True,0.18295774647887325,storage
14331,battery,1,True,0.1,storage
14393,battery,1,True,0.11850000000000001,storage
14408,battery,1,True,5.175,storage
14452,battery,0,True,5.175,storage
14461,battery,1,True,0.8145163636363638,storage
14474,battery,2,True,3.8320000000000003,storage
14498,battery,2,True,1.103,storage
14502,battery,1,True,0.21733333333333335,storage
14528,battery,1,True,2.0,storage
14546,battery,1,True,0.21733333333333335,storage
14551,battery,1,True,1.09,storage
14557,battery,1,True,0.22,storage
14560,battery,0,True,0.22,storage
14583,battery,2,True,3.4299999999999997,storage
14584,battery,2,True,6.8896,storage
14670,battery,1,True,3.0,storage
14747,battery,1,True,2.52,storage
14853,battery,1,True,5.0,storage
14881,battery,1,True,3.0,storage
14882,battery,1,True,0.03333333333333333,storage
14955,battery,1,True,3.06,storage
14966,battery,1,True,4.0,storage
14967,battery,0,True,4.0,storage
15029,battery,2,True,12.379999999999999,storage
15333,battery,1,True,0.15,storage
15450,battery,1,True,5.9175,storage
15535,battery,1,True,7.1525,storage
15642,battery,1,True,12.0,storage
15745,battery,1,True,5.9175,storage
15746,battery,1,True,5.9175,storage
15749,battery,0,True,5.9175,storage
15874,battery,1,True,0.18295774647887325,storage
15921,battery,1,True,0.1,storage
15962,battery,0,True,0.0274,storage
15996,battery,1,True,0.1,storage
16011,battery,0,True,0.06666666666666667,storage
16076,battery,3,True,4.0,storage
16094,battery,1,True,0.6522727272727272,storage
16096,battery,1,True,0.6522727272727272,storage
16166,battery,1,True,0.6522727272727272,storage
16168,battery,1,True,0.6522727272727272,storage
16170,battery,0,True,0.6522727272727272,storage
16193,battery,3,True,11.3588,storage
16205,battery,1,True,0.135,storage
16240,battery,1,True,0.04,storage
16246,battery,0,True,0.04,storage
16249,battery,1,True,1.2,storage
16286,pumped_hydro,2,False,88.0,storage
16299,battery,1,True,0.184,storage
16440,battery,0,True,0.09999999999999999,storage
16560,battery,1,True,0.034133333333333335,storage
