line_id,bus0,bus1,length,s_nom,v_nom,cables,bus0_x,bus0_y,bus1_x,bus1_y
30173,39893,35564,1.1095269424189034,1790,380,3,7.452823841096228,51.41072571439235,7.461859863672664,51.40888845186956
30246,39944,39945,0.21865088546195546,1790,380,3,13.90620735942186,51.46933546506876,13.906328375681984,51.46737053873901
30297,35163,39981,30.192863652579604,1790,380,3,9.704218918217537,48.46497566102824,9.467056576578898,48.65453137066897
30298,39981,35152,4.008269588842651,1790,380,3,9.467056576578898,48.65453137066897,9.40058183329796,48.666967387443776
30303,39985,39445,0.40612419438093506,925,380,3,9.208833863523491,49.17423195892816,9.20710730301592,49.177705532165376
30305,39987,39944,0.4161275092750653,925,380,3,13.903964144486354,51.4728071290393,13.90620735942186,51.46933546506876
30307,39988,9717,2.856832547953641,1790,380,3,12.8308213,50.88552969926969,12.8129795,50.8607297
30310,37296,39991,28.91058868435846,1790,380,3,13.25554512389551,50.93018648933236,12.875167130359856,50.9161688843784
30311,39991,9717,8.025863807120247,1790,380,3,12.875167130359856,50.9161688843784,12.8129795,50.8607297
30353,40022,36534,0.6831905967444384,925,380,3,8.62687914933026,50.09528343300233,8.618496094204213,50.09231245692549
30362,40027,40028,0.7530152896997783,1790,380,3,13.263791799999998,52.53599649908709,13.26420277024278,52.5292290952605
30363,40029,40027,0.33021673865454854,925,380,3,13.259024999273397,52.53663865537543,13.263791799999998,52.53599649908709
30379,12024,40041,4.6941734831855735,1790,380,3,9.0876797,50.857419400000005,9.02548227428801,50.83745519502558
30380,40041,12025,5.085335674038823,1790,380,3,9.02548227428801,50.83745519502558,8.9610023,50.8246928
30516,40147,39843,8.060016687348535,1790,380,3,8.11331724377858,49.777825918262025,8.018169193282102,49.81546838218184
30519,40149,40022,1.6543247408220498,925,380,3,8.649682890826993,50.09799507174775,8.62687914933026,50.09528343300233
30522,40152,40149,0.5963438520158646,925,380,3,8.65302134242526,50.10291203234222,8.649682890826993,50.09799507174775
30544,40169,39985,1.096986220289436,925,380,3,9.213969788535785,49.164955619193385,9.208833863523491,49.17423195892816
30790,40362,39988,56.10661624599407,1790,380,3,13.302485471072218,51.23548771704304,12.8308213,50.88552969926969
