carrier,bus,gen_id,annual_dp_up_MWh,annual_dp_dn_MWh
biogas,21213,6709,0.0,-0.0
biogas,21413,6717,0.0,-0.0
biogas,21414,6720,0.0,-0.0
biogas,21415,6722,0.0,-0.0
biogas,21420,6726,0.0,-0.0
biogas,21421,6729,0.0,-0.0
biogas,21423,6732,0.0,-0.0
biogas,21467,6738,0.0,-0.0
biogas,21571,6743,0.0,-0.0
biogas,21597,6747,0.0,-0.0
biogas,21608,6750,0.0,-0.0
biogas,23475,6753,0.0,412.88446
biogas,23485,6758,0.0,-0.0
biogas,23490,6760,0.0,-0.0
biogas,23493,6765,0.0,-0.0
biogas,23499,6770,1.8542061,-0.0
biogas,23510,6775,0.0,-0.0
biogas,23531,6778,0.0,-0.0
biogas,23532,6780,0.0,-0.0
biogas,23546,6785,0.0,-0.0
biogas,23551,6789,0.0,-0.0
biogas,23559,6793,0.0,-0.0
biogas,23578,6796,0.0,-0.0
biogas,23582,6800,0.0,-0.0
biogas,23585,6806,0.0,-0.0
biogas,23586,6808,0.0,-0.0
biogas,23587,6813,0.0,-0.0
biogas,23626,6817,0.0,-0.0
biogas,23648,6820,0.0,-0.0
biogas,23666,6823,0.0,-0.0
biogas,23667,6825,0.0,-0.0
biogas,23686,6828,0.0,-0.0
biogas,23690,6832,0.0,-0.0
biogas,23708,6835,0.0,-0.0
biogas,23711,6838,0.0,-0.0
biogas,23716,6841,0.0,-0.0
biogas,23731,6846,0.0,215.42041
biogas,23732,6849,0.0,-0.0
biogas,23753,6853,0.0,-0.0
biogas,23774,6856,0.0,-0.0
biogas,23802,6858,0.0,-0.0
biogas,23803,6861,0.0,-0.0
biogas,23807,6865,0.0,-0.0
biogas,23814,6871,0.0,-0.0
biogas,23815,6874,0.0,-0.0
biogas,23816,6879,0.0,-0.0
biogas,23826,6881,0.0,-0.0
biogas,23834,6885,0.0,-0.0
biogas,23842,6890,0.0,-0.0
biogas,23843,6894,0.0,-0.0
biogas,23846,6900,0.0,-0.0
biogas,23853,6905,0.0,-0.0
biogas,23854,6908,0.0,-0.0
biogas,23871,6911,0.0,-0.0
biogas,23883,6915,0.0,-0.0
biogas,23896,6920,0.0,-0.0
biogas,23897,6923,0.0,-0.0
biogas,23900,6926,0.0,-0.0
biogas,23909,6928,0.0,-0.0
biogas,23917,6932,0.0,-0.0
biogas,23932,6935,0.0,-0.0
biogas,23934,6938,0.0,-0.0
biogas,23938,6940,0.0,-0.0
biogas,23941,6942,0.0,-0.0
biogas,23943,6946,0.0,-0.0
biogas,23946,6949,0.0,-0.0
biogas,23957,6953,0.0,-0.0
biogas,23958,6955,0.0,-0.0
biogas,23966,6958,0.0,-0.0
biogas,23968,6961,0.0,-0.0
biogas,23977,6969,0.0,-0.0
biogas,23978,6971,0.0,-0.0
biogas,23993,6976,0.0,-0.0
biogas,24001,6980,0.0,-0.0
biogas,24034,6985,0.0,-0.0
biogas,24035,6987,0.0,-0.0
biogas,24055,6989,0.0,-0.0
biogas,24061,6992,0.0,-0.0
biogas,24068,6995,0.0,-0.0
biogas,24072,6998,0.0,-0.0
biogas,24076,7001,0.0,-0.0
biogas,24077,7003,0.0,-0.0
biogas,24080,7007,0.0,-0.0
biogas,24097,7010,0.0,-0.0
biogas,24104,7015,0.0,-0.0
biogas,24105,7021,0.0,-0.0
biogas,24118,7024,0.0,-0.0
biogas,24128,7029,0.0,-0.0
biogas,24140,7031,0.0,-0.0
biogas,24148,7034,0.0,-0.0
biogas,24149,7039,0.0,-0.0
biogas,24150,7043,0.0,-0.0
biogas,24155,7046,0.0,-0.0
biogas,24156,7049,0.0,-0.0
biogas,24157,7051,0.0,-0.0
biogas,24158,7054,0.0,-0.0
biogas,24165,7057,0.0,-0.0
biogas,24176,7061,2.8749468,-0.0
biogas,24185,7065,0.0,-0.0
biogas,24194,7068,0.0,-0.0
biogas,24200,7071,0.0,-0.0
biogas,24219,7074,0.0,-0.0
biogas,24221,7078,0.0,-0.0
biogas,24226,7085,0.0,-0.0
biogas,24228,7088,0.0,-0.0
biogas,24237,7092,0.0,-0.0
biogas,24244,7095,0.0,-0.0
biogas,24252,7099,0.0,-0.0
biogas,24254,7103,0.0,-0.0
biogas,24259,7107,0.0,-0.0
biogas,24262,7112,0.0,-0.0
biogas,24272,7114,0.0,-0.0
biogas,24282,7118,0.0,-0.0
biogas,24290,7121,0.0,-0.0
biogas,24332,7124,0.0,-0.0
biogas,24338,7128,0.0,-0.0
biogas,24339,7131,0.0,-0.0
biogas,24354,7136,0.0,-0.0
biogas,24356,7142,0.0,-0.0
biogas,24357,7146,0.0,-0.0
biogas,24364,7148,0.0,-0.0
biogas,24366,7150,0.0,-0.0
biogas,24372,7153,0.0,-0.0
biogas,24375,7157,0.0,-0.0
biogas,24376,7160,0.0,-0.0
biogas,24381,7162,0.0,-0.0
biogas,24393,7166,0.0,-0.0
biogas,24401,7169,0.0,-0.0
biogas,24409,7171,0.0,-0.0
biogas,24411,7173,0.0,-0.0
biogas,24414,7176,1.6317015,-0.0
biogas,24417,7180,0.0,-0.0
biogas,24421,7184,0.0,-0.0
biogas,24426,7187,0.0,-0.0
biogas,24427,7189,0.0,-0.0
biogas,24430,7191,0.0,-0.0
biogas,24431,7193,0.0,-0.0
biogas,24434,7197,0.0,-0.0
biogas,24446,7201,0.0,-0.0
biogas,24450,7204,0.0,-0.0
biogas,24458,7209,0.0,-0.0
biogas,24460,7214,0.0,-0.0
biogas,24461,7216,0.0,-0.0
biogas,24462,7221,0.0,-0.0
biogas,24467,7226,0.0,-0.0
biogas,24470,7229,0.0,-0.0
biogas,24471,7232,0.0,-0.0
biogas,24474,7235,0.0,-0.0
biogas,24477,7238,0.0,-0.0
biogas,24478,7242,0.0,-0.0
biogas,24480,7245,0.0,-0.0
biogas,24481,7248,0.0,-0.0
biogas,24485,7250,0.0,-0.0
biogas,24486,7252,0.0,629.022
biogas,24489,7255,0.0,-0.0
biogas,24492,7260,0.0,-0.0
biogas,24495,7264,0.0,-0.0
biogas,24499,7270,0.0,-0.0
biogas,24503,7273,0.0,-0.0
biogas,24505,7277,0.0,-0.0
biogas,24511,7279,0.0,-0.0
biogas,24531,7283,0.0,-0.0
biogas,24533,7286,0.0,-0.0
biogas,24534,7290,0.0,-0.0
biogas,24535,7292,0.0,-0.0
biogas,24548,7301,0.0,-0.0
biogas,24552,7305,0.0,-0.0
biogas,24553,7308,0.0,-0.0
biogas,24560,7311,0.0,-0.0
biogas,24563,7314,0.0,-0.0
biogas,24564,7318,0.0,-0.0
biogas,24587,7322,0.0,-0.0
biogas,24588,7325,0.0,-0.0
biogas,24592,7327,0.0,-0.0
biogas,24608,7332,0.0,-0.0
biogas,24609,7335,0.0,-0.0
biogas,24615,7337,0.0,-0.0
biogas,24624,7341,0.0,-0.0
biogas,24628,7345,0.0,-0.0
biogas,24638,7350,0.0,-0.0
biogas,24648,7355,0.0,5.7721853
biogas,24649,7358,0.0,22.14608
biogas,24660,7362,0.0,-0.0
biogas,24669,7365,0.0,-0.0
biogas,24672,7369,0.0,-0.0
biogas,24673,7371,0.0,-0.0
biogas,24675,7373,0.0,-0.0
biogas,24676,7376,0.0,-0.0
biogas,24677,7381,0.0,-0.0
biogas,24679,7384,0.0,-0.0
biogas,24680,7386,0.0,-0.0
biogas,24683,7389,0.0,-0.0
biogas,24693,7403,0.0,-0.0
biogas,24695,7407,0.0,-0.0
biogas,24704,7414,0.0,-0.0
biogas,24705,7417,0.0,-0.0
biogas,24709,7422,0.0,-0.0
biogas,24710,7425,0.0,-0.0
biogas,24711,7428,0.0,-0.0
biogas,24714,7431,0.0,-0.0
biogas,24715,7434,0.0,-0.0
biogas,24720,7436,0.0,-0.0
biogas,24728,7438,0.0,-0.0
biogas,24729,7440,0.0,-0.0
biogas,24730,7443,0.0,-0.0
biogas,24740,7449,0.0,-0.0
biogas,24742,7451,0.0,-0.0
biogas,24750,7453,0.0,5.1123533
biogas,24776,7458,0.0,-0.0
biogas,24784,7464,0.0,-0.0
biogas,24787,7468,0.0,-0.0
biogas,24794,7470,0.0,-0.0
biogas,24798,7473,0.0,-0.0
biogas,24805,7481,0.0,-0.0
biogas,24807,7485,0.0,-0.0
biogas,24812,7489,0.0,-0.0
biogas,24822,7492,0.0,-0.0
biogas,24833,7496,0.0,-0.0
biogas,24837,7499,0.0,-0.0
biogas,24841,7501,0.0,-0.0
biogas,24856,7507,0.0,-0.0
biogas,24876,7511,0.0,-0.0
biogas,24877,7514,0.0,-0.0
biogas,24880,7517,0.0,-0.0
biogas,24882,7519,0.0,-0.0
biogas,24888,7522,0.0,-0.0
biogas,24890,7524,0.0,-0.0
biogas,24893,7527,0.0,-0.0
biogas,24899,7531,0.0,-0.0
biogas,24905,7534,0.0,-0.0
biogas,24906,7536,0.0,-0.0
biogas,24912,7539,0.0,-0.0
biogas,24916,7542,0.0,-0.0
biogas,24928,7544,0.0,-0.0
biogas,24940,7550,0.0,-0.0
biogas,24942,7552,0.0,-0.0
biogas,24944,7554,0.0,-0.0
biogas,24947,7560,0.0,-0.0
biogas,24953,7568,0.0,-0.0
biogas,24954,7570,0.0,-0.0
biogas,24955,7572,0.0,-0.0
biogas,24960,7574,0.0,-0.0
biogas,24974,7578,0.0,-0.0
biogas,24979,7582,0.0,-0.0
biogas,24980,7586,0.0,-0.0
biogas,24981,7589,0.0,-0.0
biogas,24982,7593,0.0,-0.0
biogas,24999,7595,0.0,-0.0
biogas,25009,7597,0.0,-0.0
biogas,25016,7600,0.0,-0.0
biogas,25026,7606,0.0,-0.0
biogas,25029,7610,0.0,-0.0
biogas,25033,7614,0.0,-0.0
biogas,25034,7616,0.0,-0.0
biogas,25036,7622,0.0,-0.0
biogas,25038,7625,0.0,-0.0
biogas,25043,7630,0.0,-0.0
biogas,25045,7634,0.0,-0.0
biogas,25049,7639,0.0,-0.0
biogas,25051,7643,0.0,-0.0
biogas,25052,7645,0.0,-0.0
biogas,25058,7649,0.0,-0.0
biogas,25059,7652,0.0,-0.0
biogas,25060,7656,0.0,-0.0
biogas,25065,7660,0.0,-0.0
biogas,25070,7665,0.0,-0.0
biogas,25071,7668,0.0,-0.0
biogas,25072,7670,0.0,-0.0
biogas,25073,7674,0.0,-0.0
biogas,25075,7677,0.0,-0.0
biogas,25078,7679,0.0,-0.0
biogas,25081,7682,0.0,-0.0
biogas,25085,7686,0.0,-0.0
biogas,25100,7694,0.0,-0.0
biogas,25102,7697,0.0,-0.0
biogas,25105,7700,0.0,-0.0
biogas,25130,7705,0.0,-0.0
biogas,25134,7709,0.0,-0.0
biogas,25135,7712,0.0,-0.0
biogas,25138,7715,0.0,-0.0
biogas,25157,7718,0.0,-0.0
biogas,25159,7722,0.0,-0.0
biogas,25162,7725,0.0,-0.0
biogas,25163,7728,0.0,-0.0
biogas,25166,7731,0.0,-0.0
biogas,25167,7734,0.0,-0.0
biogas,25172,7737,0.0,-0.0
biogas,25179,7740,0.0,-0.0
biogas,25180,7742,0.0,-0.0
biogas,25182,7746,0.0,-0.0
biogas,25187,7749,0.0,-0.0
biogas,25190,7752,0.0,-0.0
biogas,25195,7754,0.0,-0.0
biogas,25196,7757,0.0,-0.0
biogas,25200,7760,0.0,-0.0
biogas,25201,7763,0.0,-0.0
biogas,25218,7766,0.0,-0.0
biogas,25219,7770,0.0,-0.0
biogas,25223,7774,0.0,-0.0
biogas,25225,7776,0.0,-0.0
biogas,25226,7781,0.0,-0.0
biogas,25233,7786,0.0,-0.0
biogas,25235,7790,0.0,-0.0
biogas,25238,7792,0.0,591.862
biogas,25252,7798,0.9822657,-0.0
biogas,25267,7805,0.0,-0.0
biogas,25268,7809,0.0,-0.0
biogas,25277,7815,0.0,-0.0
biogas,25285,7820,0.0,-0.0
biogas,25289,7823,0.0,-0.0
biogas,25291,7826,0.0,-0.0
biogas,25296,7831,1.4574062,16.865938
biogas,25298,7835,0.0,-0.0
biogas,25301,7838,0.0,-0.0
biogas,25302,7840,0.0,-0.0
biogas,25304,7842,0.0,-0.0
biogas,25308,7844,0.0,-0.0
biogas,25318,7847,0.0,-0.0
biogas,25331,7852,0.0,-0.0
biogas,25333,7854,0.0,-0.0
biogas,25336,7856,0.0,-0.0
biogas,25372,7860,0.0,-0.0
biogas,25385,7868,0.0,-0.0
biogas,25386,7870,0.0,-0.0
biogas,25399,7872,0.0,-0.0
biogas,25405,7875,0.0,-0.0
biogas,25406,7878,0.0,-0.0
biogas,25408,7882,0.0,-0.0
biogas,25409,7884,0.0,-0.0
biogas,25428,7887,0.0,-0.0
biogas,25430,7890,0.0,-0.0
biogas,25437,7895,0.0,-0.0
biogas,25444,7897,0.0,-0.0
biogas,25446,7901,0.0,-0.0
biogas,25452,7904,0.0,-0.0
biogas,25455,7907,0.0,-0.0
biogas,25459,7911,0.0,-0.0
biogas,25465,7917,12.851897,-0.0
biogas,25466,7922,4.9522758,-0.0
biogas,25468,7926,0.0,-0.0
biogas,25484,7928,0.0,-0.0
biogas,25489,7930,0.0,-0.0
biogas,25493,7933,1.9654584,-0.0
biogas,25494,7937,4.4760537,-0.0
biogas,25498,7942,0.0,-0.0
biogas,25499,7945,0.0,-0.0
biogas,25501,7947,0.0,-0.0
biogas,25509,7950,0.0,-0.0
biogas,25511,7955,0.0,-0.0
biogas,25514,7957,0.0,-0.0
biogas,25518,7960,0.0,-0.0
biogas,25519,7963,0.0,-0.0
biogas,25524,7967,0.0,-0.0
biogas,25529,7971,0.0,-0.0
biogas,25537,7978,0.0,-0.0
biogas,25545,7981,0.0,-0.0
biogas,25551,7983,0.0,-0.0
biogas,25553,7985,0.0,-0.0
biogas,25554,7987,0.0,-0.0
biogas,25560,7992,0.0,-0.0
biogas,25563,7996,0.0,-0.0
biogas,25564,8000,0.0,-0.0
biogas,25569,8005,0.0,-0.0
biogas,25572,8008,0.0,-0.0
biogas,25574,8012,0.0,-0.0
biogas,25577,8015,0.0,-0.0
biogas,25578,8018,0.0,-0.0
biogas,25585,8023,0.0,-0.0
biogas,25590,8027,0.0,-0.0
biogas,25596,8031,0.0,-0.0
biogas,25600,8035,0.0,-0.0
biogas,25602,8039,0.0,-0.0
biogas,25606,8042,0.0,-0.0
biogas,25608,8046,0.0,-0.0
biogas,25620,8048,0.0,-0.0
biogas,25623,8051,0.0,-0.0
biogas,25627,8053,0.0,-0.0
biogas,25628,8056,0.0,-0.0
biogas,25633,8058,0.0,-0.0
biogas,25636,8061,0.0,-0.0
biogas,25637,8064,0.0,-0.0
biogas,25638,8067,0.0,-0.0
biogas,25642,8070,0.0,-0.0
biogas,25650,8077,0.0,-0.0
biogas,25656,8080,0.0,-0.0
biogas,25664,8084,0.0,-0.0
biogas,25669,8088,0.0,-0.0
biogas,25673,8090,0.0,-0.0
biogas,25676,8095,0.0,-0.0
biogas,25677,8098,0.0,-0.0
biogas,25681,8103,0.0,-0.0
biogas,25694,8107,0.0,-0.0
biogas,25695,8111,0.0,-0.0
biogas,25696,8115,0.0,-0.0
biogas,25698,8119,0.0,-0.0
biogas,25699,8122,0.0,-0.0
biogas,25700,8125,0.0,-0.0
biogas,25706,8127,0.0,-0.0
biogas,25709,8132,0.0,-0.0
biogas,25711,8137,0.0,-0.0
biogas,25714,8142,0.0,-0.0
biogas,25719,8146,0.0,-0.0
biogas,25723,8150,0.0,-0.0
biogas,25728,8153,0.0,-0.0
biogas,25730,8156,0.0,-0.0
biogas,25735,8160,0.0,-0.0
biogas,25738,8162,0.0,-0.0
biogas,25739,8164,0.0,-0.0
biogas,25743,8166,0.0,-0.0
biogas,25748,8171,0.0,-0.0
biogas,25753,8178,0.0,-0.0
biogas,25771,8183,0.0,-0.0
biogas,25775,8186,0.0,-0.0
biogas,25781,8191,0.0,-0.0
biogas,25783,8193,0.0,-0.0
biogas,25789,8196,0.0,-0.0
biogas,25792,8200,0.0,-0.0
biogas,25793,8203,0.0,-0.0
biogas,25794,8206,0.0,-0.0
biogas,25797,8210,0.0,-0.0
biogas,25800,8214,0.0,-0.0
biogas,25806,8216,0.0,-0.0
biogas,25809,8220,0.0,-0.0
biogas,25819,8225,0.0,-0.0
biogas,25824,8227,0.0,-0.0
biogas,25829,8233,0.0,-0.0
biogas,25832,8235,0.0,-0.0
biogas,25835,8237,0.0,-0.0
biogas,25836,8239,0.0,-0.0
biogas,25837,8242,0.0,-0.0
biogas,25842,8246,1.8526995,-0.0
biogas,25851,8251,0.0,-0.0
biogas,25866,8257,0.0,-0.0
biogas,25870,8260,0.0,-0.0
biogas,25877,8263,0.0,-0.0
biogas,25881,8267,0.0,-0.0
biogas,25885,8271,0.0,-0.0
biogas,25888,8273,0.0,-0.0
biogas,25889,8276,0.0,-0.0
biogas,25898,8280,0.0,-0.0
biogas,25901,8284,0.0,-0.0
biogas,25911,8288,0.0,-0.0
biogas,25912,8290,0.0,-0.0
biogas,25916,8294,0.0,-0.0
biogas,25929,8297,0.0,-0.0
biogas,25930,8299,0.0,-0.0
biogas,25932,8302,0.0,-0.0
biogas,25933,8306,0.0,-0.0
biogas,25936,8309,0.0,-0.0
biogas,25938,8312,0.0,-0.0
biogas,25945,8315,0.0,-0.0
biogas,25946,8319,0.0,-0.0
biogas,25955,8323,0.0,-0.0
biogas,25956,8326,0.0,-0.0
biogas,25967,8332,0.0,-0.0
biogas,25973,8336,0.0,-0.0
biogas,25977,8340,0.0,-0.0
biogas,25982,8345,0.0,-0.0
biogas,25989,8349,0.0,-0.0
biogas,25990,8351,0.0,-0.0
biogas,25993,8355,0.0,-0.0
biogas,26006,8360,0.0,-0.0
biogas,26017,8363,0.0,-0.0
biogas,26019,8366,2.5773463,-0.0
biogas,26020,8370,2.384509,-0.0
biogas,26034,8379,0.0,-0.0
biogas,26055,8387,0.0,-0.0
biogas,26058,8391,0.0,-0.0
biogas,26059,8394,0.0,-0.0
biogas,26063,8398,0.0,-0.0
biogas,26066,8401,0.0,-0.0
biogas,26074,8403,0.0,-0.0
biogas,26081,8405,0.0,-0.0
biogas,26083,8407,0.0,-0.0
biogas,26084,8410,0.0,-0.0
biogas,26087,8413,0.0,-0.0
biogas,26095,8419,0.0,-0.0
biogas,26109,8423,0.0,-0.0
biogas,26110,8425,0.0,-0.0
biogas,26119,8427,0.0,-0.0
biogas,26122,8429,0.0,-0.0
biogas,26123,8432,0.0,-0.0
biogas,26126,8435,0.0,-0.0
biogas,26131,8439,0.0,-0.0
biogas,26133,8442,0.0,-0.0
biogas,26134,8445,0.0,-0.0
biogas,26135,8448,0.0,-0.0
biogas,26138,8451,0.0,-0.0
biogas,26140,8454,0.0,-0.0
biogas,26148,8457,0.0,-0.0
biogas,26150,8459,0.0,-0.0
biogas,26156,8464,0.0,-0.0
biogas,26157,8466,0.0,-0.0
biogas,26167,8474,0.0,-0.0
biogas,26172,8481,0.0,-0.0
biogas,26174,8485,0.0,-0.0
biogas,26181,8489,0.0,-0.0
biogas,26184,8492,0.0,-0.0
biogas,26189,8495,0.0,-0.0
biogas,26192,8498,0.0,-0.0
biogas,26202,8503,0.0,-0.0
biogas,26213,8506,0.0,-0.0
biogas,26227,8511,0.0,-0.0
biogas,26265,8514,0.0,-0.0
biogas,26281,8518,0.0,-0.0
biogas,26292,8521,0.0,-0.0
biogas,26305,8525,0.0,-0.0
biogas,26315,8528,0.0,-0.0
biogas,26316,8531,0.0,-0.0
biogas,26320,8536,0.0,-0.0
biogas,26321,8539,0.0,-0.0
biogas,26322,8542,0.0,-0.0
biogas,26323,8545,0.0,-0.0
biogas,26326,8550,0.0,-0.0
biogas,26343,8553,0.0,-0.0
biogas,26350,8555,0.0,-0.0
biogas,26375,8557,0.0,-0.0
biogas,26386,8560,0.0,-0.0
biogas,26393,8562,0.0,-0.0
biogas,26400,8565,0.0,-0.0
biogas,26415,8568,0.0,-0.0
biogas,26417,8571,0.0,-0.0
biogas,26420,8575,0.0,-0.0
biogas,26430,8577,0.0,-0.0
biogas,26448,8582,0.0,-0.0
biogas,26450,8585,0.0,-0.0
biogas,26470,8588,0.0,-0.0
biogas,26478,8593,0.0,-0.0
biogas,26480,8596,0.0,-0.0
biogas,26486,8601,0.0,-0.0
biogas,26493,8608,0.0,-0.0
biogas,26494,8611,0.0,-0.0
biogas,26505,8613,0.0,-0.0
biogas,26506,8617,0.0,-0.0
biogas,26511,8621,0.0,-0.0
biogas,26533,8629,0.0,-0.0
biogas,26549,8632,0.0,-0.0
biogas,26551,8634,0.0,-0.0
biogas,26558,8639,0.0,-0.0
biogas,26562,8642,0.0,-0.0
biogas,26571,8645,0.0,-0.0
biogas,26579,8647,0.0,-0.0
biogas,26582,8649,0.0,-0.0
biogas,26585,8652,0.0,-0.0
biogas,26586,8656,0.0,-0.0
biogas,26594,8659,0.0,-0.0
biogas,26611,8663,0.0,-0.0
biogas,26612,8667,0.0,-0.0
biogas,26613,8670,0.0,-0.0
biogas,26648,8674,0.0,-0.0
biogas,26672,8677,0.0,-0.0
biogas,26678,8680,0.0,-0.0
biogas,26707,8686,0.0,-0.0
biogas,26711,8689,0.0,-0.0
biogas,26736,8693,0.0,-0.0
biogas,26738,8697,0.0,-0.0
biogas,26739,8700,0.0,-0.0
biogas,26742,8702,6.0660353,-0.0
biogas,26745,8705,0.0,-0.0
biogas,26752,8710,0.0,-0.0
biogas,26758,8714,0.0,-0.0
biogas,26759,8717,0.0,-0.0
biogas,26764,8720,0.0,-0.0
biogas,26768,8722,0.0,-0.0
biogas,26770,8726,0.0,-0.0
biogas,26771,8729,0.0,-0.0
biogas,26795,8732,0.0,-0.0
biogas,26797,8736,0.0,-0.0
biogas,26800,8738,0.0,-0.0
biogas,26803,8741,0.0,-0.0
biogas,26806,8745,0.0,-0.0
biogas,26812,8748,0.0,-0.0
biogas,26833,8753,0.0,-0.0
biogas,26858,8755,0.0,-0.0
biogas,26860,8758,0.0,-0.0
biogas,26872,8762,0.0,-0.0
biogas,26879,8767,0.0,-0.0
biogas,26891,8769,0.0,-0.0
biogas,26892,8772,0.0,-0.0
biogas,26919,8774,0.0,-0.0
biogas,26935,8776,0.0,-0.0
biogas,26942,8779,0.0,-0.0
biogas,26952,8781,0.0,-0.0
biogas,26973,8783,0.0,-0.0
biogas,26987,8786,0.0,-0.0
biogas,26988,8789,0.0,-0.0
biogas,27015,8792,0.0,-0.0
biogas,27017,8794,0.0,-0.0
biogas,27082,8796,0.0,-0.0
biogas,27084,8799,0.0,-0.0
biogas,27102,8801,0.0,-0.0
biogas,27109,8805,3.8641658,-0.0
biogas,27114,8809,0.0,-0.0
biogas,27117,8813,0.0,-0.0
biogas,27118,8815,0.0,-0.0
biogas,27123,8819,0.0,-0.0
biogas,27127,8823,0.0,-0.0
biogas,27131,8828,0.0,-0.0
biogas,27152,8833,0.0,-0.0
biogas,27156,8835,0.0,-0.0
biogas,27167,8838,0.0,-0.0
biogas,27182,8842,0.0,-0.0
biogas,27197,8845,22.222662,-0.0
biogas,27199,8849,0.0,-0.0
biogas,27234,8853,0.0,-0.0
biogas,27245,8856,0.0,-0.0
biogas,27251,8858,0.0,-0.0
biogas,27255,8860,0.0,-0.0
biogas,27263,8863,0.0,-0.0
biogas,27265,8867,0.0,-0.0
biogas,27267,8875,0.0,-0.0
biogas,27269,8879,0.0,-0.0
biogas,27288,8886,0.0,-0.0
biogas,27290,8889,0.0,-0.0
biogas,27293,8893,0.0,-0.0
biogas,27297,8898,0.0,-0.0
biogas,27303,8901,0.0,-0.0
biogas,27336,8904,0.0,-0.0
biogas,27338,8906,0.0,-0.0
biogas,27343,8909,0.0,-0.0
biogas,27383,8912,0.0,-0.0
biogas,27392,8914,0.0,-0.0
biogas,27406,8918,0.0,-0.0
biogas,27407,8921,0.0,-0.0
biogas,27409,8924,0.0,-0.0
biogas,27413,8927,0.0,-0.0
biogas,27433,8930,0.0,-0.0
biogas,27441,8934,0.0,-0.0
biogas,27454,8938,0.0,-0.0
biogas,27457,8940,0.0,-0.0
biogas,27485,8947,0.0,-0.0
biogas,27522,8950,0.0,-0.0
biogas,27535,8953,0.0,-0.0
biogas,27546,8955,0.0,-0.0
biogas,27549,8958,0.0,-0.0
biogas,27602,8961,0.0,-0.0
biogas,27621,8966,0.0,-0.0
biogas,27664,8969,0.0,-0.0
biogas,27667,8972,0.0,-0.0
biogas,27685,8976,0.0,-0.0
biogas,27689,8979,0.0,-0.0
biogas,27691,8982,0.0,-0.0
biogas,27732,8986,0.0,-0.0
biogas,27740,8989,0.0,-0.0
biogas,27747,8991,0.0,-0.0
biogas,27749,8995,0.0,-0.0
biogas,27761,8997,0.0,-0.0
biogas,27764,9000,0.0,-0.0
biogas,27765,9003,0.0,-0.0
biogas,27791,9007,0.0,-0.0
biogas,27794,9011,0.0,-0.0
biogas,27797,9014,0.0,-0.0
biogas,27811,9018,0.0,-0.0
biogas,27848,9024,0.0,-0.0
biogas,27867,9029,0.0,-0.0
biogas,27883,9035,0.0,-0.0
biogas,27886,9038,0.0,-0.0
biogas,27912,9042,0.0,-0.0
biogas,27922,9046,0.0,-0.0
biogas,27927,9049,0.0,-0.0
biogas,27931,9053,0.0,-0.0
biogas,27941,9056,0.0,-0.0
biogas,27972,9063,0.0,-0.0
biogas,28033,9068,0.0,-0.0
biogas,28034,9071,0.0,-0.0
biogas,28038,9074,0.0,-0.0
biogas,28041,9078,0.0,-0.0
biogas,28054,9081,0.0,-0.0
biogas,28058,9084,0.0,-0.0
biogas,28059,9087,0.0,-0.0
biogas,28063,9091,0.0,-0.0
biogas,28064,9094,0.0,-0.0
biogas,28066,9098,0.0,-0.0
biogas,28067,9102,0.0,-0.0
biogas,28069,9105,0.0,-0.0
biogas,28086,9111,0.0,-0.0
biogas,28091,9114,0.0,-0.0
biogas,28105,9116,0.0,-0.0
biogas,28120,9123,0.0,-0.0
biogas,28126,9129,0.0,29.933826
biogas,28127,9132,0.0,-0.0
biogas,28136,9135,0.0,20.422594
biogas,28139,9138,0.0,-0.0
biogas,28156,9147,0.0,-0.0
biogas,28177,9156,0.0,-0.0
biogas,28178,9159,0.0,-0.0
biogas,28182,9166,0.0,-0.0
biogas,28199,9169,0.0,-0.0
biogas,28226,9171,0.0,-0.0
biogas,28232,9175,0.0,-0.0
biogas,28233,9177,0.0,-0.0
biogas,28237,9182,0.0,-0.0
biogas,28242,9187,0.0,-0.0
biogas,28247,9190,4.2748723,-0.0
biogas,28250,9194,0.0,-0.0
biogas,28257,9198,0.0,-0.0
biogas,28265,9202,0.0,-0.0
biogas,28271,9205,11.702127,-0.0
biogas,28275,9210,0.0,-0.0
biogas,28285,9215,0.0,-0.0
biogas,28286,9219,0.0,-0.0
biogas,28298,9224,0.0,-0.0
biogas,28304,9227,0.0,-0.0
biogas,28322,9231,0.0,-0.0
biogas,28324,9234,0.0,-0.0
biogas,28340,9241,0.0,-0.0
biogas,28347,9244,0.0,-0.0
biogas,28353,9248,0.0,-0.0
biogas,28354,9252,4.9247713,-0.0
biogas,28358,9256,0.0,-0.0
biogas,28359,9260,0.0,-0.0
biogas,28365,9262,0.0,-0.0
biogas,28368,9266,0.0,-0.0
biogas,28377,9270,0.0,-0.0
biogas,28383,9272,0.0,-0.0
biogas,28396,9276,0.0,-0.0
biogas,28404,9279,0.0,-0.0
biogas,28423,9283,0.0,-0.0
biogas,28428,9286,0.0,-0.0
biogas,28434,9291,0.0,-0.0
biogas,28442,9294,2.706214,-0.0
biogas,28450,9298,0.0,-0.0
biogas,28454,9302,0.0,-0.0
biogas,28461,9307,0.0,-0.0
biogas,28469,9312,0.0,-0.0
biogas,28470,9317,0.0,-0.0
biogas,28493,9321,0.0,-0.0
biogas,28499,9326,0.0,-0.0
biogas,28508,9329,0.0,-0.0
biogas,28517,9332,0.0,-0.0
biogas,28520,9335,0.0,-0.0
biogas,28522,9338,0.0,-0.0
biogas,28527,9342,0.0,-0.0
