bid1,v1,bid2,v2,x1,y1,x2,y2,approx_dist_km,trafo_status
37834,110,37836,380,8.313340225406103,49.0090434726611,8.313340225406103,49.0090434726611,0.000,MISSING
37602,110,37604,380,9.694754670345748,49.232812253259965,9.694754670345748,49.232812253259965,0.000,MISSING
34765,110,34767,380,6.842650702727906,50.86353852296158,6.842650702727906,50.86353852296158,0.000,MISSING
38821,110,38823,380,7.449489147076842,50.4025303263638,7.449489147076842,50.4025303263638,0.000,MISSING
39466,110,39468,380,8.053978897380992,53.33175068895626,8.053978897380992,53.33175068895626,0.000,MISSING
38406,110,39511,380,8.9962082218446,52.379588024023775,8.99593298276418,52.37910431522246,0.062,MISSING
19493,110,19951,380,8.5438221,49.45123400000001,8.544441500000001,49.4515654,0.078,MISSING
34920,110,39269,380,10.761248371477684,52.36745365155272,10.76067151725644,52.3682181703225,0.106,MISSING
35310,110,39281,380,10.378894247753468,53.21941896987637,10.378587794340874,53.22033533958991,0.107,MISSING
36641,110,38661,380,12.853318030996972,48.76508569478315,12.85381530378627,48.76420944481775,0.112,MISSING
37949,110,39295,380,9.513830681321174,51.2589793702805,9.51486055389124,51.259120705222,0.115,MISSING
38008,110,39236,380,14.219199172839534,51.11999753769837,14.219177398334534,51.12109372719197,0.122,MISSING
35779,110,39254,380,11.64452553620442,51.90930884120306,11.64404738157065,51.908273555634885,0.127,MISSING
38778,110,39232,380,13.14322577051569,53.90894119557118,13.143224660712638,53.90779757419615,0.127,MISSING
35116,110,39263,380,12.262900982854816,51.74152408616802,12.261947564278712,51.74088636647456,0.127,MISSING
35489,110,35490,380,13.211875605291915,52.57945730966081,13.211537101561843,52.58065166569597,0.138,MISSING
39098,110,39279,380,13.17506248535313,53.62477798912361,13.174668468897462,53.62359937452192,0.138,MISSING
37878,110,39297,380,10.385444165957152,51.00129582003664,10.386350947947534,51.00214825938572,0.138,MISSING
36022,110,36452,380,8.992870608737077,51.34301146956346,8.993121550000003,51.3442648,0.142,MISSING
34925,110,39335,380,8.659610012459455,52.00034857382484,8.659214623379532,51.999116957559146,0.144,MISSING
37935,110,39260,380,12.0455074581838,50.78094886931935,12.04536935651404,50.78225511147877,0.146,MISSING
36291,110,39123,380,7.195890131664687,52.87014673186854,7.194564904714304,52.86984106566871,0.151,MISSING
39303,110,39305,380,7.034948633916239,52.20299653514868,7.034688605267841,52.2015737266484,0.161,MISSING
38628,110,39316,380,8.894183914081816,52.56415396015578,8.895627171590714,52.56398997029615,0.161,MISSING
36095,110,39309,380,7.709038739055081,51.67646671921386,7.708168651526973,51.67767780057307,0.166,MISSING
34945,110,39293,380,9.39017530620737,52.02668689098181,9.38902645662256,52.0256892223463,0.169,MISSING
37338,110,39329,380,9.249511097600768,53.11377011851981,9.250434911442971,53.11499931513949,0.171,MISSING
35477,110,39424,380,10.414507791295142,53.41431843146706,10.413512624756384,53.41310762295647,0.174,MISSING
36141,110,39347,380,7.010023248773772,52.17729076051084,7.011600422827155,52.17763913797469,0.179,MISSING
39210,110,39284,380,13.304414531390682,52.231687845001886,13.305765586233877,52.23079683634844,0.180,MISSING
39248,110,39423,380,10.418299361545682,53.41216549951411,10.41676257655827,53.4116548678373,0.180,MISSING
35824,110,39258,380,12.789517545549934,50.6272242220944,12.7877695971325,50.62710313504474,0.194,MISSING
38917,110,39399,380,9.077808536774338,54.51120055847426,9.07924925961155,54.510178704543215,0.196,MISSING
37455,110,39413,380,11.646043667505122,50.534326600156895,11.647680674314016,50.53502412215024,0.198,MISSING
34747,110,39217,380,13.493782769388146,52.58972495179812,13.49555751135716,52.58991278931928,0.198,MISSING
36738,110,36740,380,6.997243905489623,51.250068215567445,6.998302472137183,51.2485937538772,0.201,MISSING
35029,110,39417,380,11.193166069042071,50.16207719805994,11.1950851186441,50.16245798450917,0.217,MISSING
36334,110,36744,380,8.065794350111554,50.40646889792416,8.067588089472958,50.4056493971955,0.219,MISSING
39469,110,39473,380,8.052627229803113,53.334960837497285,8.052012197053083,53.33307136740971,0.221,MISSING
39119,110,39121,380,7.276542447791422,52.319307443686654,7.278589348573849,52.31942225509948,0.228,MISSING
37652,110,39207,380,7.91073206194393,48.50128781288417,7.908705137768472,48.50178996803233,0.232,MISSING
36080,110,38327,380,8.954644163142357,50.08601575066757,8.952765887981995,50.08698783856528,0.235,MISSING
36146,110,39302,380,9.850759391412176,51.64914224419812,9.852928400878314,51.64927355446412,0.241,MISSING
36642,110,38661,380,12.851784078347348,48.763285409713,12.85381530378627,48.76420944481775,0.248,MISSING
39198,110,39302,380,9.851509193873897,51.64744842639764,9.852928400878314,51.64927355446412,0.257,MISSING
37352,110,39323,380,7.890386064217829,52.27794041517114,7.888048605195514,52.2775993000819,0.262,MISSING
35406,110,39212,380,13.302942360157438,52.23353641483878,13.304414531390682,52.231687845001886,0.262,MISSING
36641,110,36643,380,12.853318030996972,48.76508569478315,12.851784078347348,48.763285409713,0.263,MISSING
