trafo_id,bus0,bus1,s_nom,t_x,t_r,v0,v1,bus0_x,bus0_y,bus1_x,bus1_y
31007,35540,35541,1560,0.12,0.003,110,220,10.083751340058903,48.26886749670415,10.083751340058903,48.26886749670415
31011,34768,34769,3640,0.12,0.003,110,220,6.972686737706853,50.79566543063813,6.972686737706853,50.79566543063813
31019,39325,39326,2080,0.12,0.003,110,220,11.32714423418942,49.39400906866628,11.32714423418942,49.39400906866628
31020,34971,34972,520,0.12,0.003,110,220,6.656735259258943,51.37952366107297,6.656735259258943,51.37952366107297
31021,35182,35183,520,0.12,0.003,110,220,11.563143082113276,52.12398883666681,11.563143082113276,52.12398883666681
31022,35895,35896,2600,0.12,0.003,110,220,8.104639054942613,52.26510433428031,8.104639054942613,52.26510433428031
31030,35803,35804,1060,0.12,0.003,110,220,6.732226713227289,51.45939614939377,6.732226713227289,51.45939614939377
31032,34908,34909,3120,0.12,0.003,110,220,11.813244350535175,48.22126387763189,11.813244350535175,48.22126387763189
31033,34842,34843,1820,0.12,0.003,110,220,6.617199413011058,51.4758372811111,6.617199413011058,51.4758372811111
31037,36390,36391,520,0.12,0.003,110,220,10.17982295440994,54.34214523391679,10.17982295440994,54.34214523391679
31038,38898,38899,1040,0.12,0.003,110,220,11.899829255734218,53.40736193472259,11.899829255734218,53.40736193472259
31039,36904,36905,1040,0.12,0.003,110,220,10.319143649800106,47.68273023065868,10.319143649800106,47.68273023065868
31040,37652,37653,2080,0.12,0.003,110,220,7.91073206194393,48.50128781288417,7.91073206194393,48.50128781288417
31042,38021,38022,520,0.12,0.003,110,220,8.737546051399871,51.70014099021845,8.737546051399871,51.70014099021845
31043,35227,35228,800,0.12,0.003,110,220,12.942934968142938,52.56249764066207,12.942934968142938,52.56249764066207
31047,35572,35573,3120,0.12,0.003,110,220,8.251925544047381,47.63976982653161,8.251925544047381,47.63976982653161
31048,35463,35464,560,0.12,0.003,110,220,10.41954069426422,52.23696069492364,10.41954069426422,52.23696069492364
31049,35291,35292,520,0.12,0.003,110,220,9.493408636061735,52.59852308095076,9.493408636061735,52.59852308095076
31050,39264,39265,520,0.12,0.003,110,220,12.519533915607822,51.15742764266873,12.519533915607822,51.15742764266873
31052,37321,37322,520,0.12,0.003,110,220,7.591356543030075,51.928443359523705,7.591356543030075,51.928443359523705
31053,37862,37863,1560,0.12,0.003,110,220,8.547358593021409,49.44021694142026,8.547358593021409,49.44021694142026
31056,35515,35516,260,0.12,0.003,110,220,9.201683603864106,53.89581463975587,9.201683603864106,53.89581463975587
31058,34829,34830,1040,0.12,0.003,110,220,6.828052633409836,51.16264600244351,6.828052633409836,51.16264600244351
31060,34867,34868,1040,0.12,0.003,110,220,8.435130722816417,50.05903583101519,8.435130722816417,50.05903583101519
31062,39404,39405,520,0.12,0.003,110,220,7.172010930846214,51.55492198489481,7.172010930846214,51.55492198489481
31064,35024,35025,1560,0.12,0.003,110,220,8.518881857347319,53.20263529993821,8.518881857347319,53.20263529993821
31066,36322,36323,560,0.12,0.003,110,220,13.710737003499364,48.51930895732773,13.710737003499364,48.51930895732773
31067,36480,36481,1040,0.12,0.003,110,220,9.448953542404029,53.96763393799248,9.448953542404029,53.96763393799248
31070,37176,37177,1040,0.12,0.003,110,220,8.861525797588994,47.80643535473445,8.861525797588994,47.80643535473445
31071,37455,37456,260,0.12,0.003,110,220,11.646043667505122,50.534326600156895,11.646043667505122,50.534326600156895
31073,35360,35361,1560,0.12,0.003,110,220,9.145084451718358,52.85279753984992,9.145084451718358,52.85279753984992
31078,38670,38671,1040,0.12,0.003,110,220,13.762068643432611,52.85253167743176,13.762068643432611,52.85253167743176
